t_sec,checkpoint,umaban,rank_official,source,confidence
94,video_t94,8,1,video_frame_read,medium(vision-read)
94,video_t94,1,2,video_frame_read,medium(vision-read)
94,video_t94,4,3,video_frame_read,medium(vision-read)
94,video_t94,9,4,video_frame_read,medium(vision-read)
94,video_t94,7,5,video_frame_read,medium(vision-read)
94,video_t94,6,6,video_frame_read,medium(vision-read)
94,video_t94,5,7,video_frame_read,medium(vision-read)
94,video_t94,10,8,video_frame_read,medium(vision-read)
94,video_t94,2,9,video_frame_read,medium(vision-read)
94,video_t94,3,10,video_frame_read,medium(vision-read)
97,video_t97,8,1,video_frame_read,medium(vision-read)
97,video_t97,1,2,video_frame_read,medium(vision-read)
97,video_t97,9,3,video_frame_read,medium(vision-read)
97,video_t97,4,4,video_frame_read,medium(vision-read)
97,video_t97,6,5,video_frame_read,medium(vision-read)
97,video_t97,7,6,video_frame_read,medium(vision-read)
97,video_t97,5,7,video_frame_read,medium(vision-read)
97,video_t97,10,8,video_frame_read,medium(vision-read)
97,video_t97,2,9,video_frame_read,medium(vision-read)
97,video_t97,3,10,video_frame_read,medium(vision-read)
