t_sec,checkpoint,umaban,rank_official,source,confidence
47,video_t47,7,7,video_frame_read,medium(vision-read)
47,video_t47,6,8,video_frame_read,medium(vision-read)
47,video_t47,4,9,video_frame_read,medium(vision-read)
47,video_t47,9,10,video_frame_read,medium(vision-read)
47,video_t47,5,11,video_frame_read,medium(vision-read)
47,video_t47,2,12,video_frame_read,medium(vision-read)
47,video_t47,15,13,video_frame_read,medium(vision-read)
47,video_t47,12,14,video_frame_read,medium(vision-read)
50,video_t50,16,1,video_frame_read,medium(vision-read)
50,video_t50,11,2,video_frame_read,medium(vision-read)
50,video_t50,8,3,video_frame_read,medium(vision-read)
50,video_t50,3,4,video_frame_read,medium(vision-read)
50,video_t50,10,5,video_frame_read,medium(vision-read)
50,video_t50,13,6,video_frame_read,medium(vision-read)
50,video_t50,7,7,video_frame_read,medium(vision-read)
50,video_t50,6,8,video_frame_read,medium(vision-read)
50,video_t50,9,9,video_frame_read,medium(vision-read)
50,video_t50,5,10,video_frame_read,medium(vision-read)
50,video_t50,2,11,video_frame_read,medium(vision-read)
50,video_t50,15,12,video_frame_read,medium(vision-read)
50,video_t50,12,13,video_frame_read,medium(vision-read)
50,video_t50,4,14,video_frame_read,medium(vision-read)
53,video_t53,16,1,video_frame_read,medium(vision-read)
53,video_t53,3,2,video_frame_read,medium(vision-read)
53,video_t53,10,3,video_frame_read,medium(vision-read)
53,video_t53,8,4,video_frame_read,medium(vision-read)
53,video_t53,13,5,video_frame_read,medium(vision-read)
53,video_t53,6,6,video_frame_read,medium(vision-read)
53,video_t53,2,7,video_frame_read,medium(vision-read)
53,video_t53,9,8,video_frame_read,medium(vision-read)
53,video_t53,1,9,video_frame_read,medium(vision-read)
53,video_t53,7,10,video_frame_read,medium(vision-read)
53,video_t53,4,11,video_frame_read,medium(vision-read)
56,video_t56,1,1,video_frame_read,medium(vision-read)
56,video_t56,2,2,video_frame_read,medium(vision-read)
56,video_t56,4,3,video_frame_read,medium(vision-read)
56,video_t56,7,4,video_frame_read,medium(vision-read)
56,video_t56,12,5,video_frame_read,medium(vision-read)
56,video_t56,15,6,video_frame_read,medium(vision-read)
56,video_t56,9,7,video_frame_read,medium(vision-read)
56,video_t56,6,8,video_frame_read,medium(vision-read)
56,video_t56,5,9,video_frame_read,medium(vision-read)
56,video_t56,10,10,video_frame_read,medium(vision-read)
56,video_t56,13,11,video_frame_read,medium(vision-read)
56,video_t56,14,12,video_frame_read,medium(vision-read)
56,video_t56,3,13,video_frame_read,medium(vision-read)
56,video_t56,11,14,video_frame_read,medium(vision-read)
56,video_t56,8,15,video_frame_read,medium(vision-read)
59,video_t59,12,1,video_frame_read,medium(vision-read)
59,video_t59,1,2,video_frame_read,medium(vision-read)
59,video_t59,2,3,video_frame_read,medium(vision-read)
59,video_t59,4,4,video_frame_read,medium(vision-read)
59,video_t59,7,5,video_frame_read,medium(vision-read)
59,video_t59,15,6,video_frame_read,medium(vision-read)
59,video_t59,5,7,video_frame_read,medium(vision-read)
59,video_t59,9,8,video_frame_read,medium(vision-read)
59,video_t59,6,9,video_frame_read,medium(vision-read)
59,video_t59,10,10,video_frame_read,medium(vision-read)
59,video_t59,13,11,video_frame_read,medium(vision-read)
59,video_t59,16,12,video_frame_read,medium(vision-read)
59,video_t59,3,13,video_frame_read,medium(vision-read)
59,video_t59,14,14,video_frame_read,medium(vision-read)
59,video_t59,11,15,video_frame_read,medium(vision-read)
59,video_t59,8,16,video_frame_read,medium(vision-read)
62,video_t62,12,1,video_frame_read,medium(vision-read)
62,video_t62,1,2,video_frame_read,medium(vision-read)
62,video_t62,4,3,video_frame_read,medium(vision-read)
62,video_t62,7,4,video_frame_read,medium(vision-read)
62,video_t62,15,5,video_frame_read,medium(vision-read)
62,video_t62,5,6,video_frame_read,medium(vision-read)
62,video_t62,6,7,video_frame_read,medium(vision-read)
62,video_t62,10,8,video_frame_read,medium(vision-read)
62,video_t62,13,9,video_frame_read,medium(vision-read)
62,video_t62,16,10,video_frame_read,medium(vision-read)
62,video_t62,14,11,video_frame_read,medium(vision-read)
62,video_t62,3,12,video_frame_read,medium(vision-read)
62,video_t62,11,13,video_frame_read,medium(vision-read)
62,video_t62,8,14,video_frame_read,medium(vision-read)
65,video_t65,12,1,video_frame_read,medium(vision-read)
65,video_t65,1,2,video_frame_read,medium(vision-read)
65,video_t65,7,3,video_frame_read,medium(vision-read)
65,video_t65,4,4,video_frame_read,medium(vision-read)
65,video_t65,10,5,video_frame_read,medium(vision-read)
65,video_t65,16,6,video_frame_read,medium(vision-read)
65,video_t65,9,7,video_frame_read,medium(vision-read)
65,video_t65,5,8,video_frame_read,medium(vision-read)
65,video_t65,13,9,video_frame_read,medium(vision-read)
65,video_t65,14,10,video_frame_read,medium(vision-read)
65,video_t65,3,11,video_frame_read,medium(vision-read)
65,video_t65,11,12,video_frame_read,medium(vision-read)
65,video_t65,8,13,video_frame_read,medium(vision-read)
68,video_t68,6,1,video_frame_read,medium(vision-read)
68,video_t68,9,2,video_frame_read,medium(vision-read)
68,video_t68,15,3,video_frame_read,medium(vision-read)
68,video_t68,5,4,video_frame_read,medium(vision-read)
68,video_t68,4,5,video_frame_read,medium(vision-read)
68,video_t68,10,6,video_frame_read,medium(vision-read)
68,video_t68,13,7,video_frame_read,medium(vision-read)
68,video_t68,14,8,video_frame_read,medium(vision-read)
68,video_t68,3,9,video_frame_read,medium(vision-read)
68,video_t68,8,10,video_frame_read,medium(vision-read)
71,video_t71,16,1,video_frame_read,medium(vision-read)
71,video_t71,1,2,video_frame_read,medium(vision-read)
71,video_t71,12,3,video_frame_read,medium(vision-read)
71,video_t71,6,4,video_frame_read,medium(vision-read)
71,video_t71,9,5,video_frame_read,medium(vision-read)
71,video_t71,4,6,video_frame_read,medium(vision-read)
71,video_t71,2,7,video_frame_read,medium(vision-read)
71,video_t71,7,8,video_frame_read,medium(vision-read)
71,video_t71,5,9,video_frame_read,medium(vision-read)
71,video_t71,15,10,video_frame_read,medium(vision-read)
71,video_t71,14,11,video_frame_read,medium(vision-read)
71,video_t71,13,12,video_frame_read,medium(vision-read)
71,video_t71,11,13,video_frame_read,medium(vision-read)
71,video_t71,3,14,video_frame_read,medium(vision-read)
71,video_t71,8,15,video_frame_read,medium(vision-read)
74,video_t74,16,1,video_frame_read,medium(vision-read)
74,video_t74,6,2,video_frame_read,medium(vision-read)
74,video_t74,1,3,video_frame_read,medium(vision-read)
74,video_t74,10,4,video_frame_read,medium(vision-read)
74,video_t74,4,5,video_frame_read,medium(vision-read)
74,video_t74,12,6,video_frame_read,medium(vision-read)
74,video_t74,9,7,video_frame_read,medium(vision-read)
74,video_t74,7,8,video_frame_read,medium(vision-read)
74,video_t74,5,9,video_frame_read,medium(vision-read)
74,video_t74,15,10,video_frame_read,medium(vision-read)
74,video_t74,14,11,video_frame_read,medium(vision-read)
74,video_t74,13,12,video_frame_read,medium(vision-read)
74,video_t74,11,13,video_frame_read,medium(vision-read)
74,video_t74,3,14,video_frame_read,medium(vision-read)
74,video_t74,8,15,video_frame_read,medium(vision-read)
77,video_t77,1,1,video_frame_read,medium(vision-read)
77,video_t77,10,2,video_frame_read,medium(vision-read)
77,video_t77,2,3,video_frame_read,medium(vision-read)
77,video_t77,12,4,video_frame_read,medium(vision-read)
77,video_t77,4,5,video_frame_read,medium(vision-read)
77,video_t77,9,6,video_frame_read,medium(vision-read)
77,video_t77,5,7,video_frame_read,medium(vision-read)
77,video_t77,15,8,video_frame_read,medium(vision-read)
77,video_t77,14,9,video_frame_read,medium(vision-read)
77,video_t77,13,10,video_frame_read,medium(vision-read)
77,video_t77,11,11,video_frame_read,medium(vision-read)
77,video_t77,3,12,video_frame_read,medium(vision-read)
77,video_t77,8,13,video_frame_read,medium(vision-read)
80,video_t80,3,1,video_frame_read,medium(vision-read)
80,video_t80,8,2,video_frame_read,medium(vision-read)
80,video_t80,13,3,video_frame_read,medium(vision-read)
