t_sec,checkpoint,umaban,rank_official,source,confidence
80,video_t80,8,10,video_frame_read,medium(vision-read)
80,video_t80,16,11,video_frame_read,medium(vision-read)
80,video_t80,9,12,video_frame_read,medium(vision-read)
80,video_t80,3,13,video_frame_read,medium(vision-read)
80,video_t80,13,14,video_frame_read,medium(vision-read)
80,video_t80,2,15,video_frame_read,medium(vision-read)
80,video_t80,1,16,video_frame_read,medium(vision-read)
83,video_t83,15,1,video_frame_read,medium(vision-read)
83,video_t83,14,2,video_frame_read,medium(vision-read)
83,video_t83,12,3,video_frame_read,medium(vision-read)
83,video_t83,5,4,video_frame_read,medium(vision-read)
83,video_t83,6,5,video_frame_read,medium(vision-read)
83,video_t83,4,6,video_frame_read,medium(vision-read)
83,video_t83,10,7,video_frame_read,medium(vision-read)
83,video_t83,11,8,video_frame_read,medium(vision-read)
83,video_t83,8,9,video_frame_read,medium(vision-read)
83,video_t83,7,10,video_frame_read,medium(vision-read)
83,video_t83,16,11,video_frame_read,medium(vision-read)
83,video_t83,9,12,video_frame_read,medium(vision-read)
83,video_t83,3,13,video_frame_read,medium(vision-read)
83,video_t83,13,14,video_frame_read,medium(vision-read)
83,video_t83,2,15,video_frame_read,medium(vision-read)
83,video_t83,1,16,video_frame_read,medium(vision-read)
86,video_t86,15,1,video_frame_read,medium(vision-read)
86,video_t86,14,2,video_frame_read,medium(vision-read)
86,video_t86,12,3,video_frame_read,medium(vision-read)
86,video_t86,5,4,video_frame_read,medium(vision-read)
86,video_t86,6,5,video_frame_read,medium(vision-read)
86,video_t86,4,6,video_frame_read,medium(vision-read)
86,video_t86,10,7,video_frame_read,medium(vision-read)
86,video_t86,11,8,video_frame_read,medium(vision-read)
86,video_t86,7,9,video_frame_read,medium(vision-read)
86,video_t86,8,10,video_frame_read,medium(vision-read)
86,video_t86,16,11,video_frame_read,medium(vision-read)
86,video_t86,9,12,video_frame_read,medium(vision-read)
86,video_t86,3,13,video_frame_read,medium(vision-read)
86,video_t86,13,14,video_frame_read,medium(vision-read)
86,video_t86,2,15,video_frame_read,medium(vision-read)
86,video_t86,1,16,video_frame_read,medium(vision-read)
89,video_t89,15,1,video_frame_read,medium(vision-read)
89,video_t89,14,2,video_frame_read,medium(vision-read)
89,video_t89,12,3,video_frame_read,medium(vision-read)
89,video_t89,5,4,video_frame_read,medium(vision-read)
89,video_t89,6,5,video_frame_read,medium(vision-read)
89,video_t89,4,6,video_frame_read,medium(vision-read)
89,video_t89,10,7,video_frame_read,medium(vision-read)
89,video_t89,11,8,video_frame_read,medium(vision-read)
89,video_t89,7,9,video_frame_read,medium(vision-read)
89,video_t89,8,10,video_frame_read,medium(vision-read)
89,video_t89,16,11,video_frame_read,medium(vision-read)
89,video_t89,9,12,video_frame_read,medium(vision-read)
89,video_t89,3,13,video_frame_read,medium(vision-read)
89,video_t89,13,14,video_frame_read,medium(vision-read)
89,video_t89,2,15,video_frame_read,medium(vision-read)
89,video_t89,1,16,video_frame_read,medium(vision-read)
92,video_t92,15,1,video_frame_read,medium(vision-read)
92,video_t92,14,2,video_frame_read,medium(vision-read)
92,video_t92,12,3,video_frame_read,medium(vision-read)
92,video_t92,5,4,video_frame_read,medium(vision-read)
92,video_t92,6,5,video_frame_read,medium(vision-read)
92,video_t92,4,6,video_frame_read,medium(vision-read)
92,video_t92,10,7,video_frame_read,medium(vision-read)
92,video_t92,11,8,video_frame_read,medium(vision-read)
92,video_t92,7,9,video_frame_read,medium(vision-read)
92,video_t92,8,10,video_frame_read,medium(vision-read)
92,video_t92,16,11,video_frame_read,medium(vision-read)
92,video_t92,13,12,video_frame_read,medium(vision-read)
92,video_t92,9,13,video_frame_read,medium(vision-read)
92,video_t92,3,14,video_frame_read,medium(vision-read)
92,video_t92,2,15,video_frame_read,medium(vision-read)
92,video_t92,1,16,video_frame_read,medium(vision-read)
95,video_t95,15,1,video_frame_read,medium(vision-read)
95,video_t95,14,2,video_frame_read,medium(vision-read)
95,video_t95,12,3,video_frame_read,medium(vision-read)
95,video_t95,5,4,video_frame_read,medium(vision-read)
95,video_t95,6,5,video_frame_read,medium(vision-read)
95,video_t95,4,6,video_frame_read,medium(vision-read)
95,video_t95,10,7,video_frame_read,medium(vision-read)
95,video_t95,11,8,video_frame_read,medium(vision-read)
95,video_t95,7,9,video_frame_read,medium(vision-read)
95,video_t95,8,10,video_frame_read,medium(vision-read)
95,video_t95,16,11,video_frame_read,medium(vision-read)
95,video_t95,9,12,video_frame_read,medium(vision-read)
95,video_t95,3,13,video_frame_read,medium(vision-read)
95,video_t95,2,14,video_frame_read,medium(vision-read)
95,video_t95,1,15,video_frame_read,medium(vision-read)
98,video_t98,15,1,video_frame_read,medium(vision-read)
98,video_t98,14,2,video_frame_read,medium(vision-read)
98,video_t98,12,3,video_frame_read,medium(vision-read)
98,video_t98,5,4,video_frame_read,medium(vision-read)
98,video_t98,6,5,video_frame_read,medium(vision-read)
98,video_t98,4,6,video_frame_read,medium(vision-read)
98,video_t98,10,7,video_frame_read,medium(vision-read)
98,video_t98,11,8,video_frame_read,medium(vision-read)
98,video_t98,7,9,video_frame_read,medium(vision-read)
98,video_t98,8,10,video_frame_read,medium(vision-read)
98,video_t98,16,11,video_frame_read,medium(vision-read)
98,video_t98,9,12,video_frame_read,medium(vision-read)
98,video_t98,3,13,video_frame_read,medium(vision-read)
98,video_t98,2,14,video_frame_read,medium(vision-read)
98,video_t98,1,15,video_frame_read,medium(vision-read)
101,video_t101,15,1,video_frame_read,medium(vision-read)
101,video_t101,14,2,video_frame_read,medium(vision-read)
101,video_t101,12,3,video_frame_read,medium(vision-read)
101,video_t101,5,4,video_frame_read,medium(vision-read)
101,video_t101,4,5,video_frame_read,medium(vision-read)
101,video_t101,10,6,video_frame_read,medium(vision-read)
101,video_t101,11,7,video_frame_read,medium(vision-read)
101,video_t101,6,8,video_frame_read,medium(vision-read)
101,video_t101,7,9,video_frame_read,medium(vision-read)
101,video_t101,13,10,video_frame_read,medium(vision-read)
101,video_t101,8,11,video_frame_read,medium(vision-read)
101,video_t101,9,12,video_frame_read,medium(vision-read)
101,video_t101,3,13,video_frame_read,medium(vision-read)
101,video_t101,2,14,video_frame_read,medium(vision-read)
101,video_t101,1,15,video_frame_read,medium(vision-read)
104,video_t104,1,1,video_frame_read,medium(vision-read)
104,video_t104,2,2,video_frame_read,medium(vision-read)
104,video_t104,9,3,video_frame_read,medium(vision-read)
104,video_t104,3,4,video_frame_read,medium(vision-read)
104,video_t104,13,5,video_frame_read,medium(vision-read)
104,video_t104,10,6,video_frame_read,medium(vision-read)
104,video_t104,8,7,video_frame_read,medium(vision-read)
104,video_t104,7,8,video_frame_read,medium(vision-read)
104,video_t104,6,9,video_frame_read,medium(vision-read)
104,video_t104,4,10,video_frame_read,medium(vision-read)
104,video_t104,12,11,video_frame_read,medium(vision-read)
104,video_t104,14,12,video_frame_read,medium(vision-read)
104,video_t104,15,13,video_frame_read,medium(vision-read)
107,video_t107,1,1,video_frame_read,medium(vision-read)
107,video_t107,2,2,video_frame_read,medium(vision-read)
107,video_t107,9,3,video_frame_read,medium(vision-read)
107,video_t107,3,4,video_frame_read,medium(vision-read)
107,video_t107,13,5,video_frame_read,medium(vision-read)
107,video_t107,16,6,video_frame_read,medium(vision-read)
107,video_t107,10,7,video_frame_read,medium(vision-read)
107,video_t107,8,8,video_frame_read,medium(vision-read)
107,video_t107,7,9,video_frame_read,medium(vision-read)
107,video_t107,6,10,video_frame_read,medium(vision-read)
107,video_t107,4,11,video_frame_read,medium(vision-read)
107,video_t107,12,12,video_frame_read,medium(vision-read)
107,video_t107,14,13,video_frame_read,medium(vision-read)
107,video_t107,15,14,video_frame_read,medium(vision-read)
110,video_t110,10,1,video_frame_read,medium(vision-read)
110,video_t110,2,2,video_frame_read,medium(vision-read)
110,video_t110,3,3,video_frame_read,medium(vision-read)
110,video_t110,9,4,video_frame_read,medium(vision-read)
110,video_t110,13,5,video_frame_read,medium(vision-read)
110,video_t110,16,6,video_frame_read,medium(vision-read)
110,video_t110,4,7,video_frame_read,medium(vision-read)
110,video_t110,12,8,video_frame_read,medium(vision-read)
110,video_t110,5,9,video_frame_read,medium(vision-read)
110,video_t110,8,10,video_frame_read,medium(vision-read)
110,video_t110,6,11,video_frame_read,medium(vision-read)
110,video_t110,7,12,video_frame_read,medium(vision-read)
110,video_t110,14,13,video_frame_read,medium(vision-read)
110,video_t110,15,14,video_frame_read,medium(vision-read)
113,video_t113,10,1,video_frame_read,medium(vision-read)
113,video_t113,11,2,video_frame_read,medium(vision-read)
113,video_t113,2,3,video_frame_read,medium(vision-read)
113,video_t113,13,4,video_frame_read,medium(vision-read)
113,video_t113,9,5,video_frame_read,medium(vision-read)
113,video_t113,4,6,video_frame_read,medium(vision-read)
113,video_t113,12,7,video_frame_read,medium(vision-read)
113,video_t113,6,8,video_frame_read,medium(vision-read)
113,video_t113,5,9,video_frame_read,medium(vision-read)
113,video_t113,8,10,video_frame_read,medium(vision-read)
113,video_t113,7,11,video_frame_read,medium(vision-read)
113,video_t113,14,12,video_frame_read,medium(vision-read)
113,video_t113,15,13,video_frame_read,medium(vision-read)
116,video_t116,10,1,video_frame_read,medium(vision-read)
116,video_t116,11,2,video_frame_read,medium(vision-read)
116,video_t116,12,3,video_frame_read,medium(vision-read)
116,video_t116,2,4,video_frame_read,medium(vision-read)
116,video_t116,9,5,video_frame_read,medium(vision-read)
116,video_t116,13,6,video_frame_read,medium(vision-read)
116,video_t116,4,7,video_frame_read,medium(vision-read)
116,video_t116,8,8,video_frame_read,medium(vision-read)
116,video_t116,6,9,video_frame_read,medium(vision-read)
116,video_t116,5,10,video_frame_read,medium(vision-read)
116,video_t116,14,11,video_frame_read,medium(vision-read)
116,video_t116,15,12,video_frame_read,medium(vision-read)
