t_sec,checkpoint,umaban,rank_official,source,confidence
54,video_t54,6,1,video_frame_read,medium(vision-read)
54,video_t54,12,2,video_frame_read,medium(vision-read)
54,video_t54,2,3,video_frame_read,medium(vision-read)
54,video_t54,7,4,video_frame_read,medium(vision-read)
54,video_t54,3,5,video_frame_read,medium(vision-read)
54,video_t54,11,6,video_frame_read,medium(vision-read)
54,video_t54,1,7,video_frame_read,medium(vision-read)
54,video_t54,4,8,video_frame_read,medium(vision-read)
54,video_t54,10,9,video_frame_read,medium(vision-read)
54,video_t54,5,10,video_frame_read,medium(vision-read)
54,video_t54,13,11,video_frame_read,medium(vision-read)
54,video_t54,8,12,video_frame_read,medium(vision-read)
54,video_t54,14,13,video_frame_read,medium(vision-read)
54,video_t54,9,14,video_frame_read,medium(vision-read)
57,video_t57,6,1,video_frame_read,medium(vision-read)
57,video_t57,12,2,video_frame_read,medium(vision-read)
57,video_t57,2,3,video_frame_read,medium(vision-read)
57,video_t57,7,4,video_frame_read,medium(vision-read)
57,video_t57,3,5,video_frame_read,medium(vision-read)
57,video_t57,11,6,video_frame_read,medium(vision-read)
57,video_t57,1,7,video_frame_read,medium(vision-read)
57,video_t57,4,8,video_frame_read,medium(vision-read)
57,video_t57,10,9,video_frame_read,medium(vision-read)
57,video_t57,5,10,video_frame_read,medium(vision-read)
57,video_t57,13,11,video_frame_read,medium(vision-read)
57,video_t57,8,12,video_frame_read,medium(vision-read)
57,video_t57,14,13,video_frame_read,medium(vision-read)
57,video_t57,9,14,video_frame_read,medium(vision-read)
60,video_t60,6,1,video_frame_read,medium(vision-read)
60,video_t60,12,2,video_frame_read,medium(vision-read)
60,video_t60,2,3,video_frame_read,medium(vision-read)
60,video_t60,7,4,video_frame_read,medium(vision-read)
60,video_t60,3,5,video_frame_read,medium(vision-read)
60,video_t60,11,6,video_frame_read,medium(vision-read)
60,video_t60,1,7,video_frame_read,medium(vision-read)
60,video_t60,4,8,video_frame_read,medium(vision-read)
60,video_t60,10,9,video_frame_read,medium(vision-read)
60,video_t60,5,10,video_frame_read,medium(vision-read)
60,video_t60,8,11,video_frame_read,medium(vision-read)
60,video_t60,14,12,video_frame_read,medium(vision-read)
60,video_t60,9,13,video_frame_read,medium(vision-read)
63,video_t63,6,1,video_frame_read,medium(vision-read)
63,video_t63,12,2,video_frame_read,medium(vision-read)
63,video_t63,2,3,video_frame_read,medium(vision-read)
63,video_t63,7,4,video_frame_read,medium(vision-read)
63,video_t63,3,5,video_frame_read,medium(vision-read)
63,video_t63,11,6,video_frame_read,medium(vision-read)
63,video_t63,1,7,video_frame_read,medium(vision-read)
63,video_t63,4,8,video_frame_read,medium(vision-read)
63,video_t63,10,9,video_frame_read,medium(vision-read)
63,video_t63,5,10,video_frame_read,medium(vision-read)
63,video_t63,8,11,video_frame_read,medium(vision-read)
63,video_t63,14,12,video_frame_read,medium(vision-read)
63,video_t63,9,13,video_frame_read,medium(vision-read)
66,video_t66,6,1,video_frame_read,medium(vision-read)
66,video_t66,12,2,video_frame_read,medium(vision-read)
66,video_t66,2,3,video_frame_read,medium(vision-read)
66,video_t66,7,4,video_frame_read,medium(vision-read)
66,video_t66,3,5,video_frame_read,medium(vision-read)
66,video_t66,1,6,video_frame_read,medium(vision-read)
66,video_t66,11,7,video_frame_read,medium(vision-read)
66,video_t66,4,8,video_frame_read,medium(vision-read)
66,video_t66,10,9,video_frame_read,medium(vision-read)
66,video_t66,5,10,video_frame_read,medium(vision-read)
66,video_t66,13,11,video_frame_read,medium(vision-read)
66,video_t66,8,12,video_frame_read,medium(vision-read)
66,video_t66,14,13,video_frame_read,medium(vision-read)
66,video_t66,9,14,video_frame_read,medium(vision-read)
69,video_t69,6,1,video_frame_read,medium(vision-read)
69,video_t69,12,2,video_frame_read,medium(vision-read)
69,video_t69,2,3,video_frame_read,medium(vision-read)
69,video_t69,7,4,video_frame_read,medium(vision-read)
69,video_t69,3,5,video_frame_read,medium(vision-read)
69,video_t69,1,6,video_frame_read,medium(vision-read)
69,video_t69,11,7,video_frame_read,medium(vision-read)
69,video_t69,4,8,video_frame_read,medium(vision-read)
69,video_t69,10,9,video_frame_read,medium(vision-read)
69,video_t69,5,10,video_frame_read,medium(vision-read)
69,video_t69,13,11,video_frame_read,medium(vision-read)
69,video_t69,8,12,video_frame_read,medium(vision-read)
69,video_t69,14,13,video_frame_read,medium(vision-read)
69,video_t69,9,14,video_frame_read,medium(vision-read)
72,video_t72,6,1,video_frame_read,medium(vision-read)
72,video_t72,12,2,video_frame_read,medium(vision-read)
72,video_t72,2,3,video_frame_read,medium(vision-read)
72,video_t72,7,4,video_frame_read,medium(vision-read)
72,video_t72,3,5,video_frame_read,medium(vision-read)
72,video_t72,1,6,video_frame_read,medium(vision-read)
72,video_t72,11,7,video_frame_read,medium(vision-read)
72,video_t72,4,8,video_frame_read,medium(vision-read)
72,video_t72,5,9,video_frame_read,medium(vision-read)
72,video_t72,10,10,video_frame_read,medium(vision-read)
72,video_t72,13,11,video_frame_read,medium(vision-read)
72,video_t72,8,12,video_frame_read,medium(vision-read)
72,video_t72,14,13,video_frame_read,medium(vision-read)
72,video_t72,9,14,video_frame_read,medium(vision-read)
75,video_t75,6,1,video_frame_read,medium(vision-read)
75,video_t75,12,2,video_frame_read,medium(vision-read)
75,video_t75,2,3,video_frame_read,medium(vision-read)
75,video_t75,7,4,video_frame_read,medium(vision-read)
75,video_t75,3,5,video_frame_read,medium(vision-read)
75,video_t75,1,6,video_frame_read,medium(vision-read)
75,video_t75,11,7,video_frame_read,medium(vision-read)
75,video_t75,10,8,video_frame_read,medium(vision-read)
75,video_t75,5,9,video_frame_read,medium(vision-read)
75,video_t75,13,10,video_frame_read,medium(vision-read)
75,video_t75,8,11,video_frame_read,medium(vision-read)
75,video_t75,14,12,video_frame_read,medium(vision-read)
75,video_t75,9,13,video_frame_read,medium(vision-read)
78,video_t78,6,1,video_frame_read,medium(vision-read)
78,video_t78,12,2,video_frame_read,medium(vision-read)
78,video_t78,2,3,video_frame_read,medium(vision-read)
78,video_t78,3,4,video_frame_read,medium(vision-read)
78,video_t78,1,5,video_frame_read,medium(vision-read)
78,video_t78,7,6,video_frame_read,medium(vision-read)
78,video_t78,11,7,video_frame_read,medium(vision-read)
78,video_t78,10,8,video_frame_read,medium(vision-read)
78,video_t78,4,9,video_frame_read,medium(vision-read)
78,video_t78,5,10,video_frame_read,medium(vision-read)
78,video_t78,8,11,video_frame_read,medium(vision-read)
78,video_t78,14,12,video_frame_read,medium(vision-read)
78,video_t78,9,13,video_frame_read,medium(vision-read)
81,video_t81,6,1,video_frame_read,medium(vision-read)
81,video_t81,12,2,video_frame_read,medium(vision-read)
81,video_t81,2,3,video_frame_read,medium(vision-read)
81,video_t81,3,4,video_frame_read,medium(vision-read)
81,video_t81,1,5,video_frame_read,medium(vision-read)
81,video_t81,11,6,video_frame_read,medium(vision-read)
81,video_t81,10,7,video_frame_read,medium(vision-read)
81,video_t81,7,8,video_frame_read,medium(vision-read)
81,video_t81,4,9,video_frame_read,medium(vision-read)
81,video_t81,5,10,video_frame_read,medium(vision-read)
81,video_t81,14,11,video_frame_read,medium(vision-read)
81,video_t81,9,12,video_frame_read,medium(vision-read)
84,video_t84,6,1,video_frame_read,medium(vision-read)
84,video_t84,12,2,video_frame_read,medium(vision-read)
84,video_t84,2,3,video_frame_read,medium(vision-read)
84,video_t84,3,4,video_frame_read,medium(vision-read)
84,video_t84,1,5,video_frame_read,medium(vision-read)
84,video_t84,11,6,video_frame_read,medium(vision-read)
84,video_t84,10,7,video_frame_read,medium(vision-read)
84,video_t84,4,8,video_frame_read,medium(vision-read)
84,video_t84,5,9,video_frame_read,medium(vision-read)
84,video_t84,7,10,video_frame_read,medium(vision-read)
84,video_t84,14,11,video_frame_read,medium(vision-read)
84,video_t84,9,12,video_frame_read,medium(vision-read)
90,video_t90,9,1,video_frame_read,medium(vision-read)
90,video_t90,14,2,video_frame_read,medium(vision-read)
90,video_t90,7,3,video_frame_read,medium(vision-read)
90,video_t90,13,4,video_frame_read,medium(vision-read)
90,video_t90,5,5,video_frame_read,medium(vision-read)
90,video_t90,4,6,video_frame_read,medium(vision-read)
90,video_t90,11,7,video_frame_read,medium(vision-read)
90,video_t90,8,8,video_frame_read,medium(vision-read)
90,video_t90,3,9,video_frame_read,medium(vision-read)
90,video_t90,2,10,video_frame_read,medium(vision-read)
90,video_t90,12,11,video_frame_read,medium(vision-read)
90,video_t90,6,12,video_frame_read,medium(vision-read)
90,video_t90,10,13,video_frame_read,medium(vision-read)
93,video_t93,9,1,video_frame_read,medium(vision-read)
93,video_t93,14,2,video_frame_read,medium(vision-read)
93,video_t93,7,3,video_frame_read,medium(vision-read)
93,video_t93,13,4,video_frame_read,medium(vision-read)
93,video_t93,11,5,video_frame_read,medium(vision-read)
93,video_t93,4,6,video_frame_read,medium(vision-read)
93,video_t93,5,7,video_frame_read,medium(vision-read)
93,video_t93,3,8,video_frame_read,medium(vision-read)
93,video_t93,8,9,video_frame_read,medium(vision-read)
93,video_t93,1,10,video_frame_read,medium(vision-read)
93,video_t93,2,11,video_frame_read,medium(vision-read)
93,video_t93,12,12,video_frame_read,medium(vision-read)
93,video_t93,6,13,video_frame_read,medium(vision-read)
93,video_t93,10,14,video_frame_read,medium(vision-read)
96,video_t96,9,1,video_frame_read,medium(vision-read)
96,video_t96,7,2,video_frame_read,medium(vision-read)
96,video_t96,14,3,video_frame_read,medium(vision-read)
96,video_t96,13,4,video_frame_read,medium(vision-read)
96,video_t96,11,5,video_frame_read,medium(vision-read)
96,video_t96,4,6,video_frame_read,medium(vision-read)
96,video_t96,5,7,video_frame_read,medium(vision-read)
96,video_t96,3,8,video_frame_read,medium(vision-read)
96,video_t96,2,9,video_frame_read,medium(vision-read)
96,video_t96,8,10,video_frame_read,medium(vision-read)
96,video_t96,1,11,video_frame_read,medium(vision-read)
96,video_t96,12,12,video_frame_read,medium(vision-read)
96,video_t96,6,13,video_frame_read,medium(vision-read)
96,video_t96,10,14,video_frame_read,medium(vision-read)
99,video_t99,7,1,video_frame_read,medium(vision-read)
99,video_t99,9,2,video_frame_read,medium(vision-read)
99,video_t99,14,3,video_frame_read,medium(vision-read)
99,video_t99,13,4,video_frame_read,medium(vision-read)
99,video_t99,11,5,video_frame_read,medium(vision-read)
99,video_t99,3,6,video_frame_read,medium(vision-read)
99,video_t99,4,7,video_frame_read,medium(vision-read)
99,video_t99,5,8,video_frame_read,medium(vision-read)
99,video_t99,2,9,video_frame_read,medium(vision-read)
99,video_t99,12,10,video_frame_read,medium(vision-read)
99,video_t99,8,11,video_frame_read,medium(vision-read)
99,video_t99,1,12,video_frame_read,medium(vision-read)
99,video_t99,6,13,video_frame_read,medium(vision-read)
99,video_t99,10,14,video_frame_read,medium(vision-read)
