t_sec,checkpoint,umaban,rank_official,source,confidence
64,video_t64,4,2,video_frame_read,medium(vision-read)
64,video_t64,7,3,video_frame_read,medium(vision-read)
64,video_t64,1,4,video_frame_read,medium(vision-read)
64,video_t64,2,5,video_frame_read,medium(vision-read)
64,video_t64,6,6,video_frame_read,medium(vision-read)
64,video_t64,5,7,video_frame_read,medium(vision-read)
67,video_t67,3,1,video_frame_read,medium(vision-read)
67,video_t67,4,2,video_frame_read,medium(vision-read)
67,video_t67,7,3,video_frame_read,medium(vision-read)
67,video_t67,1,4,video_frame_read,medium(vision-read)
67,video_t67,2,5,video_frame_read,medium(vision-read)
67,video_t67,6,6,video_frame_read,medium(vision-read)
67,video_t67,5,7,video_frame_read,medium(vision-read)
70,video_t70,3,1,video_frame_read,medium(vision-read)
70,video_t70,4,2,video_frame_read,medium(vision-read)
70,video_t70,7,3,video_frame_read,medium(vision-read)
70,video_t70,1,4,video_frame_read,medium(vision-read)
70,video_t70,2,5,video_frame_read,medium(vision-read)
70,video_t70,6,6,video_frame_read,medium(vision-read)
70,video_t70,5,7,video_frame_read,medium(vision-read)
73,video_t73,3,1,video_frame_read,medium(vision-read)
73,video_t73,4,2,video_frame_read,medium(vision-read)
73,video_t73,7,3,video_frame_read,medium(vision-read)
73,video_t73,1,4,video_frame_read,medium(vision-read)
73,video_t73,2,5,video_frame_read,medium(vision-read)
73,video_t73,6,6,video_frame_read,medium(vision-read)
73,video_t73,5,7,video_frame_read,medium(vision-read)
76,video_t76,3,1,video_frame_read,medium(vision-read)
76,video_t76,4,2,video_frame_read,medium(vision-read)
76,video_t76,7,3,video_frame_read,medium(vision-read)
76,video_t76,1,4,video_frame_read,medium(vision-read)
76,video_t76,2,5,video_frame_read,medium(vision-read)
76,video_t76,6,6,video_frame_read,medium(vision-read)
76,video_t76,5,7,video_frame_read,medium(vision-read)
79,video_t79,3,1,video_frame_read,medium(vision-read)
79,video_t79,4,2,video_frame_read,medium(vision-read)
79,video_t79,7,3,video_frame_read,medium(vision-read)
79,video_t79,1,4,video_frame_read,medium(vision-read)
79,video_t79,2,5,video_frame_read,medium(vision-read)
79,video_t79,6,6,video_frame_read,medium(vision-read)
79,video_t79,5,7,video_frame_read,medium(vision-read)
82,video_t82,3,1,video_frame_read,medium(vision-read)
82,video_t82,4,2,video_frame_read,medium(vision-read)
82,video_t82,7,3,video_frame_read,medium(vision-read)
82,video_t82,1,4,video_frame_read,medium(vision-read)
82,video_t82,2,5,video_frame_read,medium(vision-read)
82,video_t82,6,6,video_frame_read,medium(vision-read)
82,video_t82,5,7,video_frame_read,medium(vision-read)
85,video_t85,3,1,video_frame_read,medium(vision-read)
85,video_t85,4,2,video_frame_read,medium(vision-read)
85,video_t85,7,3,video_frame_read,medium(vision-read)
85,video_t85,1,4,video_frame_read,medium(vision-read)
85,video_t85,2,5,video_frame_read,medium(vision-read)
85,video_t85,6,6,video_frame_read,medium(vision-read)
85,video_t85,5,7,video_frame_read,medium(vision-read)
88,video_t88,3,1,video_frame_read,medium(vision-read)
88,video_t88,4,2,video_frame_read,medium(vision-read)
88,video_t88,7,3,video_frame_read,medium(vision-read)
88,video_t88,2,4,video_frame_read,medium(vision-read)
88,video_t88,1,5,video_frame_read,medium(vision-read)
88,video_t88,5,6,video_frame_read,medium(vision-read)
91,video_t91,5,1,video_frame_read,medium(vision-read)
91,video_t91,1,2,video_frame_read,medium(vision-read)
91,video_t91,6,3,video_frame_read,medium(vision-read)
91,video_t91,7,4,video_frame_read,medium(vision-read)
91,video_t91,4,5,video_frame_read,medium(vision-read)
91,video_t91,3,6,video_frame_read,medium(vision-read)
94,video_t94,5,1,video_frame_read,medium(vision-read)
94,video_t94,1,2,video_frame_read,medium(vision-read)
94,video_t94,6,3,video_frame_read,medium(vision-read)
94,video_t94,7,4,video_frame_read,medium(vision-read)
94,video_t94,4,5,video_frame_read,medium(vision-read)
94,video_t94,3,6,video_frame_read,medium(vision-read)
97,video_t97,5,1,video_frame_read,medium(vision-read)
97,video_t97,1,2,video_frame_read,medium(vision-read)
97,video_t97,7,3,video_frame_read,medium(vision-read)
97,video_t97,6,4,video_frame_read,medium(vision-read)
97,video_t97,4,5,video_frame_read,medium(vision-read)
97,video_t97,3,6,video_frame_read,medium(vision-read)
100,video_t100,5,1,video_frame_read,medium(vision-read)
100,video_t100,1,2,video_frame_read,medium(vision-read)
100,video_t100,7,3,video_frame_read,medium(vision-read)
100,video_t100,6,4,video_frame_read,medium(vision-read)
100,video_t100,2,5,video_frame_read,medium(vision-read)
100,video_t100,4,6,video_frame_read,medium(vision-read)
100,video_t100,3,7,video_frame_read,medium(vision-read)
103,video_t103,5,1,video_frame_read,medium(vision-read)
103,video_t103,1,2,video_frame_read,medium(vision-read)
103,video_t103,7,3,video_frame_read,medium(vision-read)
103,video_t103,6,4,video_frame_read,medium(vision-read)
103,video_t103,2,5,video_frame_read,medium(vision-read)
103,video_t103,4,6,video_frame_read,medium(vision-read)
103,video_t103,3,7,video_frame_read,medium(vision-read)
