t_sec,checkpoint,umaban,rank_official,source,confidence
35,video_t35,11,6,video_frame_read,medium(vision-read)
35,video_t35,4,7,video_frame_read,medium(vision-read)
35,video_t35,8,8,video_frame_read,medium(vision-read)
35,video_t35,14,9,video_frame_read,medium(vision-read)
35,video_t35,5,10,video_frame_read,medium(vision-read)
35,video_t35,6,11,video_frame_read,medium(vision-read)
35,video_t35,12,12,video_frame_read,medium(vision-read)
38,video_t38,13,1,video_frame_read,medium(vision-read)
38,video_t38,1,2,video_frame_read,medium(vision-read)
38,video_t38,2,3,video_frame_read,medium(vision-read)
38,video_t38,7,4,video_frame_read,medium(vision-read)
38,video_t38,11,5,video_frame_read,medium(vision-read)
38,video_t38,4,6,video_frame_read,medium(vision-read)
38,video_t38,8,7,video_frame_read,medium(vision-read)
38,video_t38,14,8,video_frame_read,medium(vision-read)
38,video_t38,5,9,video_frame_read,medium(vision-read)
38,video_t38,6,10,video_frame_read,medium(vision-read)
38,video_t38,12,11,video_frame_read,medium(vision-read)
41,video_t41,13,1,video_frame_read,medium(vision-read)
41,video_t41,1,2,video_frame_read,medium(vision-read)
41,video_t41,2,3,video_frame_read,medium(vision-read)
41,video_t41,7,4,video_frame_read,medium(vision-read)
41,video_t41,11,5,video_frame_read,medium(vision-read)
41,video_t41,4,6,video_frame_read,medium(vision-read)
41,video_t41,8,7,video_frame_read,medium(vision-read)
41,video_t41,14,8,video_frame_read,medium(vision-read)
41,video_t41,5,9,video_frame_read,medium(vision-read)
41,video_t41,6,10,video_frame_read,medium(vision-read)
41,video_t41,12,11,video_frame_read,medium(vision-read)
44,video_t44,3,1,video_frame_read,medium(vision-read)
44,video_t44,2,2,video_frame_read,medium(vision-read)
44,video_t44,1,3,video_frame_read,medium(vision-read)
44,video_t44,9,4,video_frame_read,medium(vision-read)
44,video_t44,7,5,video_frame_read,medium(vision-read)
44,video_t44,11,6,video_frame_read,medium(vision-read)
44,video_t44,4,7,video_frame_read,medium(vision-read)
44,video_t44,8,8,video_frame_read,medium(vision-read)
44,video_t44,5,9,video_frame_read,medium(vision-read)
44,video_t44,14,10,video_frame_read,medium(vision-read)
44,video_t44,10,11,video_frame_read,medium(vision-read)
44,video_t44,6,12,video_frame_read,medium(vision-read)
44,video_t44,12,13,video_frame_read,medium(vision-read)
47,video_t47,3,1,video_frame_read,medium(vision-read)
47,video_t47,13,2,video_frame_read,medium(vision-read)
47,video_t47,2,3,video_frame_read,medium(vision-read)
47,video_t47,1,4,video_frame_read,medium(vision-read)
47,video_t47,9,5,video_frame_read,medium(vision-read)
47,video_t47,7,6,video_frame_read,medium(vision-read)
47,video_t47,11,7,video_frame_read,medium(vision-read)
47,video_t47,4,8,video_frame_read,medium(vision-read)
47,video_t47,8,9,video_frame_read,medium(vision-read)
47,video_t47,5,10,video_frame_read,medium(vision-read)
47,video_t47,14,11,video_frame_read,medium(vision-read)
47,video_t47,10,12,video_frame_read,medium(vision-read)
47,video_t47,6,13,video_frame_read,medium(vision-read)
47,video_t47,12,14,video_frame_read,medium(vision-read)
50,video_t50,3,1,video_frame_read,medium(vision-read)
50,video_t50,13,2,video_frame_read,medium(vision-read)
50,video_t50,1,3,video_frame_read,medium(vision-read)
50,video_t50,2,4,video_frame_read,medium(vision-read)
50,video_t50,7,5,video_frame_read,medium(vision-read)
50,video_t50,9,6,video_frame_read,medium(vision-read)
50,video_t50,4,7,video_frame_read,medium(vision-read)
50,video_t50,11,8,video_frame_read,medium(vision-read)
50,video_t50,8,9,video_frame_read,medium(vision-read)
50,video_t50,5,10,video_frame_read,medium(vision-read)
50,video_t50,14,11,video_frame_read,medium(vision-read)
50,video_t50,6,12,video_frame_read,medium(vision-read)
50,video_t50,12,13,video_frame_read,medium(vision-read)
53,video_t53,12,1,video_frame_read,medium(vision-read)
53,video_t53,10,2,video_frame_read,medium(vision-read)
53,video_t53,6,3,video_frame_read,medium(vision-read)
53,video_t53,5,4,video_frame_read,medium(vision-read)
53,video_t53,14,5,video_frame_read,medium(vision-read)
53,video_t53,8,6,video_frame_read,medium(vision-read)
53,video_t53,11,7,video_frame_read,medium(vision-read)
53,video_t53,4,8,video_frame_read,medium(vision-read)
53,video_t53,7,9,video_frame_read,medium(vision-read)
53,video_t53,2,10,video_frame_read,medium(vision-read)
53,video_t53,9,11,video_frame_read,medium(vision-read)
53,video_t53,13,12,video_frame_read,medium(vision-read)
53,video_t53,3,13,video_frame_read,medium(vision-read)
56,video_t56,12,1,video_frame_read,medium(vision-read)
56,video_t56,10,2,video_frame_read,medium(vision-read)
56,video_t56,6,3,video_frame_read,medium(vision-read)
56,video_t56,5,4,video_frame_read,medium(vision-read)
56,video_t56,14,5,video_frame_read,medium(vision-read)
56,video_t56,8,6,video_frame_read,medium(vision-read)
56,video_t56,11,7,video_frame_read,medium(vision-read)
56,video_t56,4,8,video_frame_read,medium(vision-read)
56,video_t56,7,9,video_frame_read,medium(vision-read)
56,video_t56,2,10,video_frame_read,medium(vision-read)
56,video_t56,9,11,video_frame_read,medium(vision-read)
56,video_t56,13,12,video_frame_read,medium(vision-read)
56,video_t56,3,13,video_frame_read,medium(vision-read)
59,video_t59,12,1,video_frame_read,medium(vision-read)
59,video_t59,10,2,video_frame_read,medium(vision-read)
59,video_t59,6,3,video_frame_read,medium(vision-read)
59,video_t59,5,4,video_frame_read,medium(vision-read)
59,video_t59,14,5,video_frame_read,medium(vision-read)
59,video_t59,8,6,video_frame_read,medium(vision-read)
59,video_t59,11,7,video_frame_read,medium(vision-read)
59,video_t59,4,8,video_frame_read,medium(vision-read)
59,video_t59,1,9,video_frame_read,medium(vision-read)
59,video_t59,2,10,video_frame_read,medium(vision-read)
59,video_t59,9,11,video_frame_read,medium(vision-read)
59,video_t59,7,12,video_frame_read,medium(vision-read)
59,video_t59,13,13,video_frame_read,medium(vision-read)
59,video_t59,3,14,video_frame_read,medium(vision-read)
62,video_t62,12,1,video_frame_read,medium(vision-read)
62,video_t62,10,2,video_frame_read,medium(vision-read)
62,video_t62,14,3,video_frame_read,medium(vision-read)
62,video_t62,11,4,video_frame_read,medium(vision-read)
62,video_t62,8,5,video_frame_read,medium(vision-read)
62,video_t62,5,6,video_frame_read,medium(vision-read)
62,video_t62,2,7,video_frame_read,medium(vision-read)
62,video_t62,1,8,video_frame_read,medium(vision-read)
62,video_t62,4,9,video_frame_read,medium(vision-read)
62,video_t62,9,10,video_frame_read,medium(vision-read)
62,video_t62,7,11,video_frame_read,medium(vision-read)
62,video_t62,3,12,video_frame_read,medium(vision-read)
