t_sec,checkpoint,umaban,rank_official,source,confidence
47,video_t47,14,13,video_frame_read,medium(vision-read)
50,video_t50,1,1,video_frame_read,medium(vision-read)
50,video_t50,3,2,video_frame_read,medium(vision-read)
50,video_t50,13,3,video_frame_read,medium(vision-read)
50,video_t50,4,4,video_frame_read,medium(vision-read)
50,video_t50,6,5,video_frame_read,medium(vision-read)
50,video_t50,5,6,video_frame_read,medium(vision-read)
50,video_t50,7,7,video_frame_read,medium(vision-read)
50,video_t50,11,8,video_frame_read,medium(vision-read)
50,video_t50,2,9,video_frame_read,medium(vision-read)
50,video_t50,9,10,video_frame_read,medium(vision-read)
50,video_t50,10,11,video_frame_read,medium(vision-read)
50,video_t50,12,12,video_frame_read,medium(vision-read)
50,video_t50,8,13,video_frame_read,medium(vision-read)
50,video_t50,14,14,video_frame_read,medium(vision-read)
53,video_t53,1,1,video_frame_read,medium(vision-read)
53,video_t53,3,2,video_frame_read,medium(vision-read)
53,video_t53,13,3,video_frame_read,medium(vision-read)
53,video_t53,4,4,video_frame_read,medium(vision-read)
53,video_t53,6,5,video_frame_read,medium(vision-read)
53,video_t53,5,6,video_frame_read,medium(vision-read)
53,video_t53,7,7,video_frame_read,medium(vision-read)
53,video_t53,11,8,video_frame_read,medium(vision-read)
53,video_t53,2,9,video_frame_read,medium(vision-read)
53,video_t53,9,10,video_frame_read,medium(vision-read)
53,video_t53,10,11,video_frame_read,medium(vision-read)
53,video_t53,12,12,video_frame_read,medium(vision-read)
53,video_t53,8,13,video_frame_read,medium(vision-read)
53,video_t53,14,14,video_frame_read,medium(vision-read)
56,video_t56,1,1,video_frame_read,medium(vision-read)
56,video_t56,3,2,video_frame_read,medium(vision-read)
56,video_t56,13,3,video_frame_read,medium(vision-read)
56,video_t56,4,4,video_frame_read,medium(vision-read)
56,video_t56,6,5,video_frame_read,medium(vision-read)
56,video_t56,5,6,video_frame_read,medium(vision-read)
56,video_t56,7,7,video_frame_read,medium(vision-read)
56,video_t56,11,8,video_frame_read,medium(vision-read)
56,video_t56,2,9,video_frame_read,medium(vision-read)
56,video_t56,9,10,video_frame_read,medium(vision-read)
56,video_t56,10,11,video_frame_read,medium(vision-read)
56,video_t56,12,12,video_frame_read,medium(vision-read)
56,video_t56,8,13,video_frame_read,medium(vision-read)
56,video_t56,14,14,video_frame_read,medium(vision-read)
59,video_t59,1,1,video_frame_read,medium(vision-read)
59,video_t59,3,2,video_frame_read,medium(vision-read)
59,video_t59,13,3,video_frame_read,medium(vision-read)
59,video_t59,4,4,video_frame_read,medium(vision-read)
59,video_t59,6,5,video_frame_read,medium(vision-read)
59,video_t59,5,6,video_frame_read,medium(vision-read)
59,video_t59,7,7,video_frame_read,medium(vision-read)
59,video_t59,11,8,video_frame_read,medium(vision-read)
59,video_t59,2,9,video_frame_read,medium(vision-read)
59,video_t59,9,10,video_frame_read,medium(vision-read)
59,video_t59,10,11,video_frame_read,medium(vision-read)
59,video_t59,12,12,video_frame_read,medium(vision-read)
59,video_t59,8,13,video_frame_read,medium(vision-read)
59,video_t59,14,14,video_frame_read,medium(vision-read)
62,video_t62,14,1,video_frame_read,medium(vision-read)
62,video_t62,12,2,video_frame_read,medium(vision-read)
62,video_t62,8,3,video_frame_read,medium(vision-read)
62,video_t62,10,4,video_frame_read,medium(vision-read)
62,video_t62,9,5,video_frame_read,medium(vision-read)
62,video_t62,13,6,video_frame_read,medium(vision-read)
62,video_t62,3,7,video_frame_read,medium(vision-read)
62,video_t62,1,8,video_frame_read,medium(vision-read)
65,video_t65,14,1,video_frame_read,medium(vision-read)
65,video_t65,8,2,video_frame_read,medium(vision-read)
65,video_t65,10,3,video_frame_read,medium(vision-read)
65,video_t65,12,4,video_frame_read,medium(vision-read)
65,video_t65,9,5,video_frame_read,medium(vision-read)
65,video_t65,2,6,video_frame_read,medium(vision-read)
65,video_t65,5,7,video_frame_read,medium(vision-read)
65,video_t65,11,8,video_frame_read,medium(vision-read)
65,video_t65,7,9,video_frame_read,medium(vision-read)
65,video_t65,6,10,video_frame_read,medium(vision-read)
65,video_t65,4,11,video_frame_read,medium(vision-read)
65,video_t65,1,12,video_frame_read,medium(vision-read)
65,video_t65,13,13,video_frame_read,medium(vision-read)
65,video_t65,3,14,video_frame_read,medium(vision-read)
68,video_t68,14,1,video_frame_read,medium(vision-read)
68,video_t68,8,2,video_frame_read,medium(vision-read)
68,video_t68,10,3,video_frame_read,medium(vision-read)
68,video_t68,12,4,video_frame_read,medium(vision-read)
68,video_t68,9,5,video_frame_read,medium(vision-read)
68,video_t68,2,6,video_frame_read,medium(vision-read)
68,video_t68,5,7,video_frame_read,medium(vision-read)
68,video_t68,7,8,video_frame_read,medium(vision-read)
68,video_t68,6,9,video_frame_read,medium(vision-read)
68,video_t68,4,10,video_frame_read,medium(vision-read)
68,video_t68,1,11,video_frame_read,medium(vision-read)
68,video_t68,13,12,video_frame_read,medium(vision-read)
68,video_t68,3,13,video_frame_read,medium(vision-read)
71,video_t71,14,1,video_frame_read,medium(vision-read)
71,video_t71,8,2,video_frame_read,medium(vision-read)
71,video_t71,10,3,video_frame_read,medium(vision-read)
71,video_t71,12,4,video_frame_read,medium(vision-read)
71,video_t71,9,5,video_frame_read,medium(vision-read)
71,video_t71,2,6,video_frame_read,medium(vision-read)
71,video_t71,5,7,video_frame_read,medium(vision-read)
71,video_t71,11,8,video_frame_read,medium(vision-read)
71,video_t71,7,9,video_frame_read,medium(vision-read)
71,video_t71,4,10,video_frame_read,medium(vision-read)
71,video_t71,6,11,video_frame_read,medium(vision-read)
71,video_t71,1,12,video_frame_read,medium(vision-read)
71,video_t71,13,13,video_frame_read,medium(vision-read)
71,video_t71,3,14,video_frame_read,medium(vision-read)
74,video_t74,14,1,video_frame_read,medium(vision-read)
74,video_t74,8,2,video_frame_read,medium(vision-read)
74,video_t74,10,3,video_frame_read,medium(vision-read)
74,video_t74,9,4,video_frame_read,medium(vision-read)
74,video_t74,12,5,video_frame_read,medium(vision-read)
74,video_t74,7,6,video_frame_read,medium(vision-read)
74,video_t74,11,7,video_frame_read,medium(vision-read)
74,video_t74,6,8,video_frame_read,medium(vision-read)
74,video_t74,2,9,video_frame_read,medium(vision-read)
74,video_t74,5,10,video_frame_read,medium(vision-read)
74,video_t74,4,11,video_frame_read,medium(vision-read)
74,video_t74,1,12,video_frame_read,medium(vision-read)
74,video_t74,13,13,video_frame_read,medium(vision-read)
74,video_t74,3,14,video_frame_read,medium(vision-read)
77,video_t77,14,1,video_frame_read,medium(vision-read)
77,video_t77,8,2,video_frame_read,medium(vision-read)
77,video_t77,10,3,video_frame_read,medium(vision-read)
77,video_t77,9,4,video_frame_read,medium(vision-read)
77,video_t77,12,5,video_frame_read,medium(vision-read)
77,video_t77,7,6,video_frame_read,medium(vision-read)
77,video_t77,11,7,video_frame_read,medium(vision-read)
77,video_t77,6,8,video_frame_read,medium(vision-read)
77,video_t77,2,9,video_frame_read,medium(vision-read)
77,video_t77,5,10,video_frame_read,medium(vision-read)
77,video_t77,4,11,video_frame_read,medium(vision-read)
77,video_t77,1,12,video_frame_read,medium(vision-read)
77,video_t77,13,13,video_frame_read,medium(vision-read)
77,video_t77,3,14,video_frame_read,medium(vision-read)
80,video_t80,14,1,video_frame_read,medium(vision-read)
80,video_t80,8,2,video_frame_read,medium(vision-read)
80,video_t80,10,3,video_frame_read,medium(vision-read)
80,video_t80,9,4,video_frame_read,medium(vision-read)
80,video_t80,12,5,video_frame_read,medium(vision-read)
80,video_t80,7,6,video_frame_read,medium(vision-read)
80,video_t80,11,7,video_frame_read,medium(vision-read)
80,video_t80,6,8,video_frame_read,medium(vision-read)
80,video_t80,2,9,video_frame_read,medium(vision-read)
80,video_t80,5,10,video_frame_read,medium(vision-read)
80,video_t80,4,11,video_frame_read,medium(vision-read)
80,video_t80,1,12,video_frame_read,medium(vision-read)
80,video_t80,13,13,video_frame_read,medium(vision-read)
80,video_t80,3,14,video_frame_read,medium(vision-read)
83,video_t83,14,1,video_frame_read,medium(vision-read)
83,video_t83,8,2,video_frame_read,medium(vision-read)
83,video_t83,10,3,video_frame_read,medium(vision-read)
83,video_t83,9,4,video_frame_read,medium(vision-read)
83,video_t83,12,5,video_frame_read,medium(vision-read)
83,video_t83,7,6,video_frame_read,medium(vision-read)
83,video_t83,11,7,video_frame_read,medium(vision-read)
83,video_t83,6,8,video_frame_read,medium(vision-read)
83,video_t83,2,9,video_frame_read,medium(vision-read)
83,video_t83,5,10,video_frame_read,medium(vision-read)
83,video_t83,4,11,video_frame_read,medium(vision-read)
83,video_t83,1,12,video_frame_read,medium(vision-read)
83,video_t83,13,13,video_frame_read,medium(vision-read)
83,video_t83,3,14,video_frame_read,medium(vision-read)
86,video_t86,14,1,video_frame_read,medium(vision-read)
86,video_t86,8,2,video_frame_read,medium(vision-read)
86,video_t86,9,3,video_frame_read,medium(vision-read)
86,video_t86,10,4,video_frame_read,medium(vision-read)
86,video_t86,12,5,video_frame_read,medium(vision-read)
86,video_t86,11,6,video_frame_read,medium(vision-read)
86,video_t86,7,7,video_frame_read,medium(vision-read)
86,video_t86,6,8,video_frame_read,medium(vision-read)
86,video_t86,2,9,video_frame_read,medium(vision-read)
86,video_t86,5,10,video_frame_read,medium(vision-read)
86,video_t86,4,11,video_frame_read,medium(vision-read)
86,video_t86,13,12,video_frame_read,medium(vision-read)
86,video_t86,1,13,video_frame_read,medium(vision-read)
86,video_t86,3,14,video_frame_read,medium(vision-read)
89,video_t89,14,1,video_frame_read,medium(vision-read)
89,video_t89,8,2,video_frame_read,medium(vision-read)
89,video_t89,9,3,video_frame_read,medium(vision-read)
89,video_t89,10,4,video_frame_read,medium(vision-read)
89,video_t89,12,5,video_frame_read,medium(vision-read)
89,video_t89,11,6,video_frame_read,medium(vision-read)
89,video_t89,7,7,video_frame_read,medium(vision-read)
89,video_t89,6,8,video_frame_read,medium(vision-read)
89,video_t89,2,9,video_frame_read,medium(vision-read)
89,video_t89,5,10,video_frame_read,medium(vision-read)
89,video_t89,4,11,video_frame_read,medium(vision-read)
89,video_t89,13,12,video_frame_read,medium(vision-read)
89,video_t89,3,13,video_frame_read,medium(vision-read)
89,video_t89,1,14,video_frame_read,medium(vision-read)
92,video_t92,14,1,video_frame_read,medium(vision-read)
92,video_t92,8,2,video_frame_read,medium(vision-read)
92,video_t92,9,3,video_frame_read,medium(vision-read)
92,video_t92,10,4,video_frame_read,medium(vision-read)
92,video_t92,12,5,video_frame_read,medium(vision-read)
92,video_t92,11,6,video_frame_read,medium(vision-read)
92,video_t92,7,7,video_frame_read,medium(vision-read)
92,video_t92,6,8,video_frame_read,medium(vision-read)
92,video_t92,2,9,video_frame_read,medium(vision-read)
92,video_t92,5,10,video_frame_read,medium(vision-read)
92,video_t92,4,11,video_frame_read,medium(vision-read)
92,video_t92,13,12,video_frame_read,medium(vision-read)
92,video_t92,3,13,video_frame_read,medium(vision-read)
92,video_t92,1,14,video_frame_read,medium(vision-read)
95,video_t95,14,1,video_frame_read,medium(vision-read)
95,video_t95,8,2,video_frame_read,medium(vision-read)
95,video_t95,9,3,video_frame_read,medium(vision-read)
95,video_t95,10,4,video_frame_read,medium(vision-read)
95,video_t95,12,5,video_frame_read,medium(vision-read)
95,video_t95,11,6,video_frame_read,medium(vision-read)
95,video_t95,7,7,video_frame_read,medium(vision-read)
95,video_t95,6,8,video_frame_read,medium(vision-read)
95,video_t95,2,9,video_frame_read,medium(vision-read)
95,video_t95,5,10,video_frame_read,medium(vision-read)
95,video_t95,4,11,video_frame_read,medium(vision-read)
95,video_t95,13,12,video_frame_read,medium(vision-read)
95,video_t95,1,13,video_frame_read,medium(vision-read)
95,video_t95,3,14,video_frame_read,medium(vision-read)
98,video_t98,14,1,video_frame_read,medium(vision-read)
98,video_t98,9,2,video_frame_read,medium(vision-read)
98,video_t98,12,3,video_frame_read,medium(vision-read)
98,video_t98,10,4,video_frame_read,medium(vision-read)
98,video_t98,8,5,video_frame_read,medium(vision-read)
98,video_t98,7,6,video_frame_read,medium(vision-read)
98,video_t98,6,7,video_frame_read,medium(vision-read)
98,video_t98,11,8,video_frame_read,medium(vision-read)
98,video_t98,13,9,video_frame_read,medium(vision-read)
98,video_t98,2,10,video_frame_read,medium(vision-read)
98,video_t98,4,11,video_frame_read,medium(vision-read)
98,video_t98,1,12,video_frame_read,medium(vision-read)
98,video_t98,3,13,video_frame_read,medium(vision-read)
101,video_t101,14,1,video_frame_read,medium(vision-read)
101,video_t101,12,2,video_frame_read,medium(vision-read)
101,video_t101,10,3,video_frame_read,medium(vision-read)
101,video_t101,6,4,video_frame_read,medium(vision-read)
101,video_t101,11,5,video_frame_read,medium(vision-read)
101,video_t101,9,6,video_frame_read,medium(vision-read)
101,video_t101,5,7,video_frame_read,medium(vision-read)
101,video_t101,7,8,video_frame_read,medium(vision-read)
101,video_t101,8,9,video_frame_read,medium(vision-read)
101,video_t101,1,10,video_frame_read,medium(vision-read)
101,video_t101,4,11,video_frame_read,medium(vision-read)
101,video_t101,3,12,video_frame_read,medium(vision-read)
104,video_t104,13,1,video_frame_read,medium(vision-read)
104,video_t104,6,2,video_frame_read,medium(vision-read)
104,video_t104,9,3,video_frame_read,medium(vision-read)
104,video_t104,11,4,video_frame_read,medium(vision-read)
104,video_t104,5,5,video_frame_read,medium(vision-read)
104,video_t104,7,6,video_frame_read,medium(vision-read)
104,video_t104,8,7,video_frame_read,medium(vision-read)
104,video_t104,2,8,video_frame_read,medium(vision-read)
104,video_t104,1,9,video_frame_read,medium(vision-read)
104,video_t104,4,10,video_frame_read,medium(vision-read)
