t_sec,checkpoint,umaban,rank_official,source,confidence
61,video_t61,15,1,video_frame_read,medium(vision-read)
61,video_t61,10,2,video_frame_read,medium(vision-read)
61,video_t61,12,3,video_frame_read,medium(vision-read)
61,video_t61,2,4,video_frame_read,medium(vision-read)
61,video_t61,6,5,video_frame_read,medium(vision-read)
61,video_t61,3,6,video_frame_read,medium(vision-read)
61,video_t61,1,7,video_frame_read,medium(vision-read)
61,video_t61,4,8,video_frame_read,medium(vision-read)
61,video_t61,5,9,video_frame_read,medium(vision-read)
61,video_t61,14,10,video_frame_read,medium(vision-read)
61,video_t61,8,11,video_frame_read,medium(vision-read)
61,video_t61,13,12,video_frame_read,medium(vision-read)
61,video_t61,11,13,video_frame_read,medium(vision-read)
61,video_t61,9,14,video_frame_read,medium(vision-read)
64,video_t64,15,1,video_frame_read,medium(vision-read)
64,video_t64,10,2,video_frame_read,medium(vision-read)
64,video_t64,12,3,video_frame_read,medium(vision-read)
64,video_t64,2,4,video_frame_read,medium(vision-read)
64,video_t64,6,5,video_frame_read,medium(vision-read)
64,video_t64,3,6,video_frame_read,medium(vision-read)
64,video_t64,1,7,video_frame_read,medium(vision-read)
64,video_t64,4,8,video_frame_read,medium(vision-read)
64,video_t64,5,9,video_frame_read,medium(vision-read)
64,video_t64,14,10,video_frame_read,medium(vision-read)
64,video_t64,8,11,video_frame_read,medium(vision-read)
64,video_t64,13,12,video_frame_read,medium(vision-read)
64,video_t64,11,13,video_frame_read,medium(vision-read)
64,video_t64,9,14,video_frame_read,medium(vision-read)
67,video_t67,15,1,video_frame_read,medium(vision-read)
67,video_t67,10,2,video_frame_read,medium(vision-read)
67,video_t67,12,3,video_frame_read,medium(vision-read)
67,video_t67,2,4,video_frame_read,medium(vision-read)
67,video_t67,6,5,video_frame_read,medium(vision-read)
67,video_t67,3,6,video_frame_read,medium(vision-read)
67,video_t67,1,7,video_frame_read,medium(vision-read)
67,video_t67,4,8,video_frame_read,medium(vision-read)
67,video_t67,5,9,video_frame_read,medium(vision-read)
67,video_t67,14,10,video_frame_read,medium(vision-read)
67,video_t67,8,11,video_frame_read,medium(vision-read)
67,video_t67,13,12,video_frame_read,medium(vision-read)
67,video_t67,11,13,video_frame_read,medium(vision-read)
67,video_t67,9,14,video_frame_read,medium(vision-read)
70,video_t70,15,1,video_frame_read,medium(vision-read)
70,video_t70,10,2,video_frame_read,medium(vision-read)
70,video_t70,12,3,video_frame_read,medium(vision-read)
70,video_t70,2,4,video_frame_read,medium(vision-read)
70,video_t70,6,5,video_frame_read,medium(vision-read)
70,video_t70,3,6,video_frame_read,medium(vision-read)
70,video_t70,1,7,video_frame_read,medium(vision-read)
70,video_t70,4,8,video_frame_read,medium(vision-read)
70,video_t70,5,9,video_frame_read,medium(vision-read)
70,video_t70,14,10,video_frame_read,medium(vision-read)
70,video_t70,8,11,video_frame_read,medium(vision-read)
70,video_t70,13,12,video_frame_read,medium(vision-read)
70,video_t70,11,13,video_frame_read,medium(vision-read)
70,video_t70,9,14,video_frame_read,medium(vision-read)
73,video_t73,15,1,video_frame_read,medium(vision-read)
73,video_t73,10,2,video_frame_read,medium(vision-read)
73,video_t73,12,3,video_frame_read,medium(vision-read)
73,video_t73,2,4,video_frame_read,medium(vision-read)
73,video_t73,6,5,video_frame_read,medium(vision-read)
73,video_t73,1,6,video_frame_read,medium(vision-read)
73,video_t73,4,7,video_frame_read,medium(vision-read)
73,video_t73,8,8,video_frame_read,medium(vision-read)
73,video_t73,3,9,video_frame_read,medium(vision-read)
73,video_t73,7,10,video_frame_read,medium(vision-read)
73,video_t73,5,11,video_frame_read,medium(vision-read)
73,video_t73,13,12,video_frame_read,medium(vision-read)
73,video_t73,11,13,video_frame_read,medium(vision-read)
73,video_t73,9,14,video_frame_read,medium(vision-read)
76,video_t76,15,1,video_frame_read,medium(vision-read)
76,video_t76,10,2,video_frame_read,medium(vision-read)
76,video_t76,2,3,video_frame_read,medium(vision-read)
76,video_t76,12,4,video_frame_read,medium(vision-read)
76,video_t76,1,5,video_frame_read,medium(vision-read)
76,video_t76,6,6,video_frame_read,medium(vision-read)
76,video_t76,4,7,video_frame_read,medium(vision-read)
76,video_t76,7,8,video_frame_read,medium(vision-read)
76,video_t76,5,9,video_frame_read,medium(vision-read)
76,video_t76,8,10,video_frame_read,medium(vision-read)
76,video_t76,13,11,video_frame_read,medium(vision-read)
76,video_t76,14,12,video_frame_read,medium(vision-read)
76,video_t76,11,13,video_frame_read,medium(vision-read)
76,video_t76,9,14,video_frame_read,medium(vision-read)
79,video_t79,15,1,video_frame_read,medium(vision-read)
79,video_t79,10,2,video_frame_read,medium(vision-read)
79,video_t79,2,3,video_frame_read,medium(vision-read)
79,video_t79,12,4,video_frame_read,medium(vision-read)
79,video_t79,1,5,video_frame_read,medium(vision-read)
79,video_t79,3,6,video_frame_read,medium(vision-read)
79,video_t79,6,7,video_frame_read,medium(vision-read)
79,video_t79,7,8,video_frame_read,medium(vision-read)
79,video_t79,5,9,video_frame_read,medium(vision-read)
79,video_t79,8,10,video_frame_read,medium(vision-read)
79,video_t79,13,11,video_frame_read,medium(vision-read)
79,video_t79,14,12,video_frame_read,medium(vision-read)
79,video_t79,11,13,video_frame_read,medium(vision-read)
79,video_t79,9,14,video_frame_read,medium(vision-read)
82,video_t82,15,1,video_frame_read,medium(vision-read)
82,video_t82,10,2,video_frame_read,medium(vision-read)
82,video_t82,12,3,video_frame_read,medium(vision-read)
82,video_t82,2,4,video_frame_read,medium(vision-read)
82,video_t82,1,5,video_frame_read,medium(vision-read)
82,video_t82,6,6,video_frame_read,medium(vision-read)
82,video_t82,4,7,video_frame_read,medium(vision-read)
82,video_t82,8,8,video_frame_read,medium(vision-read)
82,video_t82,3,9,video_frame_read,medium(vision-read)
82,video_t82,7,10,video_frame_read,medium(vision-read)
82,video_t82,5,11,video_frame_read,medium(vision-read)
82,video_t82,13,12,video_frame_read,medium(vision-read)
82,video_t82,14,13,video_frame_read,medium(vision-read)
82,video_t82,11,14,video_frame_read,medium(vision-read)
82,video_t82,9,15,video_frame_read,medium(vision-read)
85,video_t85,9,1,video_frame_read,medium(vision-read)
85,video_t85,14,2,video_frame_read,medium(vision-read)
85,video_t85,8,3,video_frame_read,medium(vision-read)
85,video_t85,5,4,video_frame_read,medium(vision-read)
85,video_t85,6,5,video_frame_read,medium(vision-read)
85,video_t85,10,6,video_frame_read,medium(vision-read)
85,video_t85,15,7,video_frame_read,medium(vision-read)
88,video_t88,9,1,video_frame_read,medium(vision-read)
88,video_t88,11,2,video_frame_read,medium(vision-read)
88,video_t88,8,3,video_frame_read,medium(vision-read)
88,video_t88,13,4,video_frame_read,medium(vision-read)
88,video_t88,5,5,video_frame_read,medium(vision-read)
88,video_t88,12,6,video_frame_read,medium(vision-read)
88,video_t88,1,7,video_frame_read,medium(vision-read)
88,video_t88,2,8,video_frame_read,medium(vision-read)
88,video_t88,6,9,video_frame_read,medium(vision-read)
88,video_t88,3,10,video_frame_read,medium(vision-read)
88,video_t88,4,11,video_frame_read,medium(vision-read)
88,video_t88,15,12,video_frame_read,medium(vision-read)
88,video_t88,10,13,video_frame_read,medium(vision-read)
91,video_t91,9,1,video_frame_read,medium(vision-read)
91,video_t91,11,2,video_frame_read,medium(vision-read)
91,video_t91,13,3,video_frame_read,medium(vision-read)
91,video_t91,8,4,video_frame_read,medium(vision-read)
91,video_t91,5,5,video_frame_read,medium(vision-read)
91,video_t91,3,6,video_frame_read,medium(vision-read)
91,video_t91,2,7,video_frame_read,medium(vision-read)
91,video_t91,1,8,video_frame_read,medium(vision-read)
91,video_t91,15,9,video_frame_read,medium(vision-read)
91,video_t91,6,10,video_frame_read,medium(vision-read)
91,video_t91,10,11,video_frame_read,medium(vision-read)
94,video_t94,9,1,video_frame_read,medium(vision-read)
94,video_t94,13,2,video_frame_read,medium(vision-read)
94,video_t94,8,3,video_frame_read,medium(vision-read)
94,video_t94,7,4,video_frame_read,medium(vision-read)
94,video_t94,11,5,video_frame_read,medium(vision-read)
94,video_t94,12,6,video_frame_read,medium(vision-read)
94,video_t94,4,7,video_frame_read,medium(vision-read)
94,video_t94,5,8,video_frame_read,medium(vision-read)
94,video_t94,1,9,video_frame_read,medium(vision-read)
94,video_t94,2,10,video_frame_read,medium(vision-read)
94,video_t94,6,11,video_frame_read,medium(vision-read)
94,video_t94,15,12,video_frame_read,medium(vision-read)
94,video_t94,10,13,video_frame_read,medium(vision-read)
97,video_t97,9,1,video_frame_read,medium(vision-read)
97,video_t97,8,2,video_frame_read,medium(vision-read)
97,video_t97,11,3,video_frame_read,medium(vision-read)
97,video_t97,13,4,video_frame_read,medium(vision-read)
97,video_t97,7,5,video_frame_read,medium(vision-read)
97,video_t97,12,6,video_frame_read,medium(vision-read)
97,video_t97,5,7,video_frame_read,medium(vision-read)
97,video_t97,15,8,video_frame_read,medium(vision-read)
97,video_t97,6,9,video_frame_read,medium(vision-read)
97,video_t97,1,10,video_frame_read,medium(vision-read)
97,video_t97,10,11,video_frame_read,medium(vision-read)
100,video_t100,9,1,video_frame_read,medium(vision-read)
100,video_t100,8,2,video_frame_read,medium(vision-read)
100,video_t100,11,3,video_frame_read,medium(vision-read)
100,video_t100,13,4,video_frame_read,medium(vision-read)
100,video_t100,7,5,video_frame_read,medium(vision-read)
100,video_t100,12,6,video_frame_read,medium(vision-read)
100,video_t100,5,7,video_frame_read,medium(vision-read)
100,video_t100,3,8,video_frame_read,medium(vision-read)
100,video_t100,4,9,video_frame_read,medium(vision-read)
100,video_t100,6,10,video_frame_read,medium(vision-read)
100,video_t100,1,11,video_frame_read,medium(vision-read)
100,video_t100,15,12,video_frame_read,medium(vision-read)
100,video_t100,10,13,video_frame_read,medium(vision-read)
103,video_t103,9,1,video_frame_read,medium(vision-read)
103,video_t103,8,2,video_frame_read,medium(vision-read)
103,video_t103,11,3,video_frame_read,medium(vision-read)
103,video_t103,13,4,video_frame_read,medium(vision-read)
103,video_t103,5,5,video_frame_read,medium(vision-read)
103,video_t103,4,6,video_frame_read,medium(vision-read)
103,video_t103,3,7,video_frame_read,medium(vision-read)
103,video_t103,6,8,video_frame_read,medium(vision-read)
103,video_t103,1,9,video_frame_read,medium(vision-read)
103,video_t103,15,10,video_frame_read,medium(vision-read)
103,video_t103,10,11,video_frame_read,medium(vision-read)
106,video_t106,9,1,video_frame_read,medium(vision-read)
106,video_t106,8,2,video_frame_read,medium(vision-read)
106,video_t106,11,3,video_frame_read,medium(vision-read)
106,video_t106,14,4,video_frame_read,medium(vision-read)
106,video_t106,4,5,video_frame_read,medium(vision-read)
106,video_t106,3,6,video_frame_read,medium(vision-read)
106,video_t106,6,7,video_frame_read,medium(vision-read)
106,video_t106,1,8,video_frame_read,medium(vision-read)
106,video_t106,15,9,video_frame_read,medium(vision-read)
106,video_t106,10,10,video_frame_read,medium(vision-read)
