t_sec,checkpoint,umaban,rank_official,source,confidence
91,video_t91,9,7,video_frame_read,medium(vision-read)
91,video_t91,7,8,video_frame_read,medium(vision-read)
91,video_t91,10,9,video_frame_read,medium(vision-read)
91,video_t91,2,10,video_frame_read,medium(vision-read)
91,video_t91,4,11,video_frame_read,medium(vision-read)
91,video_t91,8,12,video_frame_read,medium(vision-read)
91,video_t91,1,13,video_frame_read,medium(vision-read)
91,video_t91,13,14,video_frame_read,medium(vision-read)
94,video_t94,12,1,video_frame_read,medium(vision-read)
94,video_t94,5,2,video_frame_read,medium(vision-read)
94,video_t94,14,3,video_frame_read,medium(vision-read)
94,video_t94,15,4,video_frame_read,medium(vision-read)
94,video_t94,6,5,video_frame_read,medium(vision-read)
94,video_t94,3,6,video_frame_read,medium(vision-read)
94,video_t94,7,7,video_frame_read,medium(vision-read)
94,video_t94,9,8,video_frame_read,medium(vision-read)
94,video_t94,10,9,video_frame_read,medium(vision-read)
94,video_t94,2,10,video_frame_read,medium(vision-read)
94,video_t94,4,11,video_frame_read,medium(vision-read)
94,video_t94,8,12,video_frame_read,medium(vision-read)
94,video_t94,1,13,video_frame_read,medium(vision-read)
94,video_t94,13,14,video_frame_read,medium(vision-read)
97,video_t97,12,1,video_frame_read,medium(vision-read)
97,video_t97,5,2,video_frame_read,medium(vision-read)
97,video_t97,8,3,video_frame_read,medium(vision-read)
97,video_t97,2,4,video_frame_read,medium(vision-read)
97,video_t97,14,5,video_frame_read,medium(vision-read)
97,video_t97,6,6,video_frame_read,medium(vision-read)
97,video_t97,3,7,video_frame_read,medium(vision-read)
97,video_t97,15,8,video_frame_read,medium(vision-read)
97,video_t97,9,9,video_frame_read,medium(vision-read)
97,video_t97,7,10,video_frame_read,medium(vision-read)
97,video_t97,4,11,video_frame_read,medium(vision-read)
97,video_t97,10,12,video_frame_read,medium(vision-read)
97,video_t97,1,13,video_frame_read,medium(vision-read)
97,video_t97,13,14,video_frame_read,medium(vision-read)
100,video_t100,12,1,video_frame_read,medium(vision-read)
100,video_t100,5,2,video_frame_read,medium(vision-read)
100,video_t100,8,3,video_frame_read,medium(vision-read)
100,video_t100,2,4,video_frame_read,medium(vision-read)
100,video_t100,6,5,video_frame_read,medium(vision-read)
100,video_t100,14,6,video_frame_read,medium(vision-read)
100,video_t100,3,7,video_frame_read,medium(vision-read)
100,video_t100,15,8,video_frame_read,medium(vision-read)
100,video_t100,9,9,video_frame_read,medium(vision-read)
100,video_t100,7,10,video_frame_read,medium(vision-read)
100,video_t100,4,11,video_frame_read,medium(vision-read)
100,video_t100,10,12,video_frame_read,medium(vision-read)
100,video_t100,1,13,video_frame_read,medium(vision-read)
100,video_t100,13,14,video_frame_read,medium(vision-read)
103,video_t103,11,1,video_frame_read,medium(vision-read)
103,video_t103,6,2,video_frame_read,medium(vision-read)
103,video_t103,5,3,video_frame_read,medium(vision-read)
103,video_t103,3,4,video_frame_read,medium(vision-read)
103,video_t103,2,5,video_frame_read,medium(vision-read)
103,video_t103,14,6,video_frame_read,medium(vision-read)
103,video_t103,15,7,video_frame_read,medium(vision-read)
103,video_t103,4,8,video_frame_read,medium(vision-read)
103,video_t103,7,9,video_frame_read,medium(vision-read)
103,video_t103,8,10,video_frame_read,medium(vision-read)
103,video_t103,10,11,video_frame_read,medium(vision-read)
103,video_t103,9,12,video_frame_read,medium(vision-read)
103,video_t103,1,13,video_frame_read,medium(vision-read)
103,video_t103,13,14,video_frame_read,medium(vision-read)
106,video_t106,11,1,video_frame_read,medium(vision-read)
106,video_t106,6,2,video_frame_read,medium(vision-read)
106,video_t106,5,3,video_frame_read,medium(vision-read)
106,video_t106,3,4,video_frame_read,medium(vision-read)
106,video_t106,2,5,video_frame_read,medium(vision-read)
106,video_t106,14,6,video_frame_read,medium(vision-read)
106,video_t106,15,7,video_frame_read,medium(vision-read)
106,video_t106,4,8,video_frame_read,medium(vision-read)
106,video_t106,7,9,video_frame_read,medium(vision-read)
106,video_t106,8,10,video_frame_read,medium(vision-read)
106,video_t106,9,11,video_frame_read,medium(vision-read)
106,video_t106,10,12,video_frame_read,medium(vision-read)
106,video_t106,1,13,video_frame_read,medium(vision-read)
106,video_t106,13,14,video_frame_read,medium(vision-read)
109,video_t109,11,1,video_frame_read,medium(vision-read)
112,video_t112,11,1,video_frame_read,medium(vision-read)
112,video_t112,2,2,video_frame_read,medium(vision-read)
112,video_t112,8,3,video_frame_read,medium(vision-read)
112,video_t112,6,4,video_frame_read,medium(vision-read)
115,video_t115,2,1,video_frame_read,medium(vision-read)
115,video_t115,12,2,video_frame_read,medium(vision-read)
