t_sec,checkpoint,umaban,rank_official,source,confidence
38,video_t38,2,1,video_frame_read,medium(vision-read)
38,video_t38,3,2,video_frame_read,medium(vision-read)
38,video_t38,8,3,video_frame_read,medium(vision-read)
38,video_t38,1,4,video_frame_read,medium(vision-read)
38,video_t38,11,5,video_frame_read,medium(vision-read)
38,video_t38,5,6,video_frame_read,medium(vision-read)
38,video_t38,10,7,video_frame_read,medium(vision-read)
38,video_t38,6,8,video_frame_read,medium(vision-read)
38,video_t38,4,9,video_frame_read,medium(vision-read)
38,video_t38,9,10,video_frame_read,medium(vision-read)
41,video_t41,2,1,video_frame_read,medium(vision-read)
41,video_t41,3,2,video_frame_read,medium(vision-read)
41,video_t41,8,3,video_frame_read,medium(vision-read)
41,video_t41,1,4,video_frame_read,medium(vision-read)
41,video_t41,11,5,video_frame_read,medium(vision-read)
41,video_t41,5,6,video_frame_read,medium(vision-read)
41,video_t41,10,7,video_frame_read,medium(vision-read)
41,video_t41,6,8,video_frame_read,medium(vision-read)
41,video_t41,4,9,video_frame_read,medium(vision-read)
41,video_t41,9,10,video_frame_read,medium(vision-read)
44,video_t44,9,1,video_frame_read,medium(vision-read)
44,video_t44,4,2,video_frame_read,medium(vision-read)
44,video_t44,7,3,video_frame_read,medium(vision-read)
44,video_t44,6,4,video_frame_read,medium(vision-read)
44,video_t44,10,5,video_frame_read,medium(vision-read)
44,video_t44,5,6,video_frame_read,medium(vision-read)
44,video_t44,1,7,video_frame_read,medium(vision-read)
44,video_t44,11,8,video_frame_read,medium(vision-read)
44,video_t44,3,9,video_frame_read,medium(vision-read)
44,video_t44,8,10,video_frame_read,medium(vision-read)
44,video_t44,2,11,video_frame_read,medium(vision-read)
47,video_t47,9,1,video_frame_read,medium(vision-read)
47,video_t47,4,2,video_frame_read,medium(vision-read)
47,video_t47,7,3,video_frame_read,medium(vision-read)
47,video_t47,6,4,video_frame_read,medium(vision-read)
47,video_t47,10,5,video_frame_read,medium(vision-read)
47,video_t47,1,6,video_frame_read,medium(vision-read)
47,video_t47,5,7,video_frame_read,medium(vision-read)
47,video_t47,11,8,video_frame_read,medium(vision-read)
47,video_t47,8,9,video_frame_read,medium(vision-read)
47,video_t47,3,10,video_frame_read,medium(vision-read)
47,video_t47,2,11,video_frame_read,medium(vision-read)
50,video_t50,9,1,video_frame_read,medium(vision-read)
50,video_t50,4,2,video_frame_read,medium(vision-read)
50,video_t50,10,3,video_frame_read,medium(vision-read)
50,video_t50,7,4,video_frame_read,medium(vision-read)
50,video_t50,6,5,video_frame_read,medium(vision-read)
50,video_t50,1,6,video_frame_read,medium(vision-read)
50,video_t50,5,7,video_frame_read,medium(vision-read)
50,video_t50,11,8,video_frame_read,medium(vision-read)
50,video_t50,8,9,video_frame_read,medium(vision-read)
50,video_t50,3,10,video_frame_read,medium(vision-read)
50,video_t50,2,11,video_frame_read,medium(vision-read)
53,video_t53,9,1,video_frame_read,medium(vision-read)
53,video_t53,4,2,video_frame_read,medium(vision-read)
53,video_t53,10,3,video_frame_read,medium(vision-read)
53,video_t53,7,4,video_frame_read,medium(vision-read)
53,video_t53,6,5,video_frame_read,medium(vision-read)
53,video_t53,1,6,video_frame_read,medium(vision-read)
53,video_t53,11,7,video_frame_read,medium(vision-read)
53,video_t53,5,8,video_frame_read,medium(vision-read)
53,video_t53,8,9,video_frame_read,medium(vision-read)
53,video_t53,2,10,video_frame_read,medium(vision-read)
53,video_t53,3,11,video_frame_read,medium(vision-read)
56,video_t56,9,1,video_frame_read,medium(vision-read)
56,video_t56,4,2,video_frame_read,medium(vision-read)
56,video_t56,10,3,video_frame_read,medium(vision-read)
56,video_t56,6,4,video_frame_read,medium(vision-read)
56,video_t56,7,5,video_frame_read,medium(vision-read)
56,video_t56,1,6,video_frame_read,medium(vision-read)
56,video_t56,11,7,video_frame_read,medium(vision-read)
56,video_t56,5,8,video_frame_read,medium(vision-read)
56,video_t56,8,9,video_frame_read,medium(vision-read)
56,video_t56,2,10,video_frame_read,medium(vision-read)
56,video_t56,3,11,video_frame_read,medium(vision-read)
59,video_t59,9,1,video_frame_read,medium(vision-read)
59,video_t59,4,2,video_frame_read,medium(vision-read)
59,video_t59,10,3,video_frame_read,medium(vision-read)
59,video_t59,6,4,video_frame_read,medium(vision-read)
59,video_t59,1,5,video_frame_read,medium(vision-read)
59,video_t59,7,6,video_frame_read,medium(vision-read)
59,video_t59,11,7,video_frame_read,medium(vision-read)
59,video_t59,8,8,video_frame_read,medium(vision-read)
59,video_t59,5,9,video_frame_read,medium(vision-read)
59,video_t59,2,10,video_frame_read,medium(vision-read)
59,video_t59,3,11,video_frame_read,medium(vision-read)
62,video_t62,4,1,video_frame_read,medium(vision-read)
62,video_t62,9,2,video_frame_read,medium(vision-read)
62,video_t62,10,3,video_frame_read,medium(vision-read)
62,video_t62,6,4,video_frame_read,medium(vision-read)
62,video_t62,1,5,video_frame_read,medium(vision-read)
62,video_t62,8,6,video_frame_read,medium(vision-read)
62,video_t62,11,7,video_frame_read,medium(vision-read)
62,video_t62,7,8,video_frame_read,medium(vision-read)
62,video_t62,5,9,video_frame_read,medium(vision-read)
62,video_t62,2,10,video_frame_read,medium(vision-read)
62,video_t62,3,11,video_frame_read,medium(vision-read)
65,video_t65,4,1,video_frame_read,medium(vision-read)
65,video_t65,9,2,video_frame_read,medium(vision-read)
65,video_t65,10,3,video_frame_read,medium(vision-read)
65,video_t65,6,4,video_frame_read,medium(vision-read)
65,video_t65,1,5,video_frame_read,medium(vision-read)
65,video_t65,8,6,video_frame_read,medium(vision-read)
65,video_t65,2,7,video_frame_read,medium(vision-read)
65,video_t65,11,8,video_frame_read,medium(vision-read)
65,video_t65,3,9,video_frame_read,medium(vision-read)
65,video_t65,5,10,video_frame_read,medium(vision-read)
65,video_t65,7,11,video_frame_read,medium(vision-read)
