t_sec,checkpoint,umaban,rank_official,source,confidence
40,video_t40,9,1,video_frame_read,medium(vision-read)
40,video_t40,4,2,video_frame_read,medium(vision-read)
40,video_t40,7,3,video_frame_read,medium(vision-read)
40,video_t40,1,4,video_frame_read,medium(vision-read)
40,video_t40,5,5,video_frame_read,medium(vision-read)
40,video_t40,8,6,video_frame_read,medium(vision-read)
40,video_t40,6,7,video_frame_read,medium(vision-read)
40,video_t40,2,8,video_frame_read,medium(vision-read)
40,video_t40,3,9,video_frame_read,medium(vision-read)
43,video_t43,9,1,video_frame_read,medium(vision-read)
43,video_t43,4,2,video_frame_read,medium(vision-read)
43,video_t43,7,3,video_frame_read,medium(vision-read)
43,video_t43,1,4,video_frame_read,medium(vision-read)
43,video_t43,5,5,video_frame_read,medium(vision-read)
43,video_t43,8,6,video_frame_read,medium(vision-read)
43,video_t43,6,7,video_frame_read,medium(vision-read)
43,video_t43,2,8,video_frame_read,medium(vision-read)
43,video_t43,3,9,video_frame_read,medium(vision-read)
46,video_t46,9,1,video_frame_read,medium(vision-read)
46,video_t46,4,2,video_frame_read,medium(vision-read)
46,video_t46,7,3,video_frame_read,medium(vision-read)
46,video_t46,1,4,video_frame_read,medium(vision-read)
46,video_t46,5,5,video_frame_read,medium(vision-read)
46,video_t46,8,6,video_frame_read,medium(vision-read)
46,video_t46,6,7,video_frame_read,medium(vision-read)
46,video_t46,2,8,video_frame_read,medium(vision-read)
46,video_t46,3,9,video_frame_read,medium(vision-read)
49,video_t49,9,1,video_frame_read,medium(vision-read)
49,video_t49,4,2,video_frame_read,medium(vision-read)
49,video_t49,7,3,video_frame_read,medium(vision-read)
49,video_t49,1,4,video_frame_read,medium(vision-read)
49,video_t49,5,5,video_frame_read,medium(vision-read)
49,video_t49,8,6,video_frame_read,medium(vision-read)
49,video_t49,6,7,video_frame_read,medium(vision-read)
49,video_t49,2,8,video_frame_read,medium(vision-read)
49,video_t49,3,9,video_frame_read,medium(vision-read)
52,video_t52,9,1,video_frame_read,medium(vision-read)
52,video_t52,4,2,video_frame_read,medium(vision-read)
52,video_t52,7,3,video_frame_read,medium(vision-read)
52,video_t52,1,4,video_frame_read,medium(vision-read)
52,video_t52,5,5,video_frame_read,medium(vision-read)
52,video_t52,2,6,video_frame_read,medium(vision-read)
52,video_t52,8,7,video_frame_read,medium(vision-read)
52,video_t52,6,8,video_frame_read,medium(vision-read)
52,video_t52,3,9,video_frame_read,medium(vision-read)
55,video_t55,3,1,video_frame_read,medium(vision-read)
55,video_t55,6,2,video_frame_read,medium(vision-read)
55,video_t55,2,3,video_frame_read,medium(vision-read)
55,video_t55,8,4,video_frame_read,medium(vision-read)
55,video_t55,7,5,video_frame_read,medium(vision-read)
55,video_t55,5,6,video_frame_read,medium(vision-read)
55,video_t55,1,7,video_frame_read,medium(vision-read)
55,video_t55,4,8,video_frame_read,medium(vision-read)
55,video_t55,9,9,video_frame_read,medium(vision-read)
58,video_t58,3,1,video_frame_read,medium(vision-read)
58,video_t58,6,2,video_frame_read,medium(vision-read)
58,video_t58,2,3,video_frame_read,medium(vision-read)
58,video_t58,8,4,video_frame_read,medium(vision-read)
58,video_t58,7,5,video_frame_read,medium(vision-read)
58,video_t58,5,6,video_frame_read,medium(vision-read)
58,video_t58,1,7,video_frame_read,medium(vision-read)
58,video_t58,4,8,video_frame_read,medium(vision-read)
58,video_t58,9,9,video_frame_read,medium(vision-read)
61,video_t61,3,1,video_frame_read,medium(vision-read)
61,video_t61,6,2,video_frame_read,medium(vision-read)
61,video_t61,2,3,video_frame_read,medium(vision-read)
61,video_t61,8,4,video_frame_read,medium(vision-read)
61,video_t61,1,5,video_frame_read,medium(vision-read)
61,video_t61,7,6,video_frame_read,medium(vision-read)
61,video_t61,5,7,video_frame_read,medium(vision-read)
61,video_t61,4,8,video_frame_read,medium(vision-read)
61,video_t61,9,9,video_frame_read,medium(vision-read)
64,video_t64,2,1,video_frame_read,medium(vision-read)
64,video_t64,6,2,video_frame_read,medium(vision-read)
64,video_t64,3,3,video_frame_read,medium(vision-read)
64,video_t64,8,4,video_frame_read,medium(vision-read)
64,video_t64,5,5,video_frame_read,medium(vision-read)
64,video_t64,1,6,video_frame_read,medium(vision-read)
64,video_t64,7,7,video_frame_read,medium(vision-read)
64,video_t64,4,8,video_frame_read,medium(vision-read)
64,video_t64,9,9,video_frame_read,medium(vision-read)
67,video_t67,2,1,video_frame_read,medium(vision-read)
67,video_t67,3,2,video_frame_read,medium(vision-read)
67,video_t67,6,3,video_frame_read,medium(vision-read)
67,video_t67,1,4,video_frame_read,medium(vision-read)
67,video_t67,5,5,video_frame_read,medium(vision-read)
67,video_t67,7,6,video_frame_read,medium(vision-read)
67,video_t67,8,7,video_frame_read,medium(vision-read)
67,video_t67,4,8,video_frame_read,medium(vision-read)
67,video_t67,9,9,video_frame_read,medium(vision-read)
70,video_t70,2,1,video_frame_read,medium(vision-read)
70,video_t70,3,2,video_frame_read,medium(vision-read)
70,video_t70,6,3,video_frame_read,medium(vision-read)
70,video_t70,1,4,video_frame_read,medium(vision-read)
70,video_t70,7,5,video_frame_read,medium(vision-read)
70,video_t70,5,6,video_frame_read,medium(vision-read)
70,video_t70,8,7,video_frame_read,medium(vision-read)
70,video_t70,9,8,video_frame_read,medium(vision-read)
73,video_t73,2,1,video_frame_read,medium(vision-read)
73,video_t73,3,2,video_frame_read,medium(vision-read)
73,video_t73,7,3,video_frame_read,medium(vision-read)
73,video_t73,1,4,video_frame_read,medium(vision-read)
73,video_t73,6,5,video_frame_read,medium(vision-read)
73,video_t73,8,6,video_frame_read,medium(vision-read)
73,video_t73,5,7,video_frame_read,medium(vision-read)
73,video_t73,9,8,video_frame_read,medium(vision-read)
73,video_t73,4,9,video_frame_read,medium(vision-read)
76,video_t76,2,1,video_frame_read,low(vision-read;off-frame-left-of-shot;inferred-still-leading-from-continuous-lead-since-t64)
76,video_t76,3,2,video_frame_read,medium(vision-read)
76,video_t76,7,3,video_frame_read,medium(vision-read)
76,video_t76,6,4,video_frame_read,medium(vision-read)
76,video_t76,8,5,video_frame_read,medium(vision-read)
76,video_t76,5,6,video_frame_read,medium(vision-read)
76,video_t76,9,7,video_frame_read,medium(vision-read)
76,video_t76,4,8,video_frame_read,medium(vision-read)
79,video_t79,9,5,video_frame_read,low(vision-read;bar-widget-absent;camera-cut-to-finish-line-angle;horses2/3/7/1-off-frame-ranks1-4-not-directly-confirmed-this-frame)
79,video_t79,8,6,video_frame_read,low(vision-read;bar-widget-absent;camera-cut-to-finish-line-angle)
79,video_t79,5,7,video_frame_read,low(vision-read;bar-widget-absent;camera-cut-to-finish-line-angle)
79,video_t79,4,8,video_frame_read,low(vision-read;bar-widget-absent;digit-obscured-inferred-by-elimination)
79,video_t79,6,9,video_frame_read,low(vision-read;bar-widget-absent;position-uncertain-possible-wide-running-camera-parallax-confound)
