t_sec,checkpoint,umaban,rank_official,source,confidence
113,video_t113,8,10,video_frame_read,medium(vision-read)
113,video_t113,3,11,video_frame_read,medium(vision-read)
113,video_t113,11,12,video_frame_read,medium(vision-read)
116,video_t116,13,1,video_frame_read,medium(vision-read)
116,video_t116,7,2,video_frame_read,medium(vision-read)
116,video_t116,9,3,video_frame_read,medium(vision-read)
116,video_t116,12,4,video_frame_read,medium(vision-read)
116,video_t116,5,5,video_frame_read,medium(vision-read)
116,video_t116,10,6,video_frame_read,medium(vision-read)
116,video_t116,1,7,video_frame_read,medium(vision-read)
116,video_t116,6,8,video_frame_read,medium(vision-read)
116,video_t116,2,9,video_frame_read,medium(vision-read)
116,video_t116,8,10,video_frame_read,medium(vision-read)
116,video_t116,3,11,video_frame_read,medium(vision-read)
116,video_t116,11,12,video_frame_read,medium(vision-read)
119,video_t119,13,1,video_frame_read,medium(vision-read)
119,video_t119,9,2,video_frame_read,medium(vision-read)
119,video_t119,7,3,video_frame_read,medium(vision-read)
119,video_t119,12,4,video_frame_read,medium(vision-read)
119,video_t119,5,5,video_frame_read,medium(vision-read)
119,video_t119,10,6,video_frame_read,medium(vision-read)
119,video_t119,1,7,video_frame_read,medium(vision-read)
119,video_t119,2,8,video_frame_read,medium(vision-read)
119,video_t119,6,9,video_frame_read,medium(vision-read)
119,video_t119,3,10,video_frame_read,medium(vision-read)
119,video_t119,8,11,video_frame_read,medium(vision-read)
119,video_t119,11,12,video_frame_read,medium(vision-read)
122,video_t122,13,1,video_frame_read,medium(vision-read)
122,video_t122,9,2,video_frame_read,medium(vision-read)
122,video_t122,7,3,video_frame_read,medium(vision-read)
122,video_t122,12,4,video_frame_read,medium(vision-read)
122,video_t122,5,5,video_frame_read,medium(vision-read)
122,video_t122,10,6,video_frame_read,medium(vision-read)
122,video_t122,1,7,video_frame_read,medium(vision-read)
122,video_t122,2,8,video_frame_read,medium(vision-read)
122,video_t122,6,9,video_frame_read,medium(vision-read)
122,video_t122,3,10,video_frame_read,medium(vision-read)
122,video_t122,8,11,video_frame_read,medium(vision-read)
122,video_t122,11,12,video_frame_read,medium(vision-read)
125,video_t125,13,1,video_frame_read,medium(vision-read)
125,video_t125,9,2,video_frame_read,medium(vision-read)
125,video_t125,7,3,video_frame_read,medium(vision-read)
125,video_t125,12,4,video_frame_read,medium(vision-read)
125,video_t125,5,5,video_frame_read,medium(vision-read)
125,video_t125,1,6,video_frame_read,medium(vision-read)
125,video_t125,2,7,video_frame_read,medium(vision-read)
125,video_t125,10,8,video_frame_read,medium(vision-read)
125,video_t125,3,9,video_frame_read,medium(vision-read)
125,video_t125,6,10,video_frame_read,medium(vision-read)
125,video_t125,8,11,video_frame_read,medium(vision-read)
125,video_t125,11,12,video_frame_read,medium(vision-read)
128,video_t128,13,1,video_frame_read,medium(vision-read)
128,video_t128,7,2,video_frame_read,medium(vision-read)
128,video_t128,9,3,video_frame_read,medium(vision-read)
128,video_t128,12,4,video_frame_read,medium(vision-read)
128,video_t128,5,5,video_frame_read,medium(vision-read)
128,video_t128,2,6,video_frame_read,medium(vision-read)
128,video_t128,3,7,video_frame_read,medium(vision-read)
128,video_t128,1,8,video_frame_read,medium(vision-read)
128,video_t128,6,9,video_frame_read,medium(vision-read)
128,video_t128,8,10,video_frame_read,medium(vision-read)
128,video_t128,10,11,video_frame_read,medium(vision-read)
128,video_t128,11,12,video_frame_read,medium(vision-read)
