t_sec,checkpoint,umaban,rank_official,source,confidence
84,video_t84,5,1,video_frame_read,medium(vision-read)
84,video_t84,6,2,video_frame_read,medium(vision-read)
84,video_t84,7,3,video_frame_read,medium(vision-read)
84,video_t84,2,4,video_frame_read,medium(vision-read)
84,video_t84,8,5,video_frame_read,medium(vision-read)
84,video_t84,4,6,video_frame_read,medium(vision-read)
84,video_t84,1,7,video_frame_read,medium(vision-read)
84,video_t84,3,8,video_frame_read,medium(vision-read)
87,video_t87,3,1,video_frame_read,medium(vision-read)
87,video_t87,1,2,video_frame_read,medium(vision-read)
87,video_t87,8,3,video_frame_read,medium(vision-read)
87,video_t87,2,4,video_frame_read,medium(vision-read)
87,video_t87,5,5,video_frame_read,medium(vision-read)
87,video_t87,7,6,video_frame_read,medium(vision-read)
87,video_t87,6,7,video_frame_read,medium(vision-read)
90,video_t90,3,1,video_frame_read,medium(vision-read)
90,video_t90,1,2,video_frame_read,medium(vision-read)
90,video_t90,8,3,video_frame_read,medium(vision-read)
90,video_t90,2,4,video_frame_read,medium(vision-read)
90,video_t90,4,5,video_frame_read,medium(vision-read)
90,video_t90,6,6,video_frame_read,medium(vision-read)
90,video_t90,5,7,video_frame_read,medium(vision-read)
90,video_t90,7,8,video_frame_read,medium(vision-read)
93,video_t93,3,1,video_frame_read,medium(vision-read)
93,video_t93,1,2,video_frame_read,medium(vision-read)
93,video_t93,2,3,video_frame_read,medium(vision-read)
93,video_t93,6,4,video_frame_read,medium(vision-read)
93,video_t93,4,5,video_frame_read,medium(vision-read)
93,video_t93,5,6,video_frame_read,medium(vision-read)
93,video_t93,7,7,video_frame_read,medium(vision-read)
96,video_t96,3,1,video_frame_read,medium(vision-read)
96,video_t96,1,2,video_frame_read,medium(vision-read)
96,video_t96,2,3,video_frame_read,medium(vision-read)
96,video_t96,8,4,video_frame_read,medium(vision-read)
96,video_t96,6,5,video_frame_read,medium(vision-read)
96,video_t96,5,6,video_frame_read,medium(vision-read)
96,video_t96,4,7,video_frame_read,medium(vision-read)
96,video_t96,7,8,video_frame_read,medium(vision-read)
99,video_t99,3,1,video_frame_read,medium(vision-read)
99,video_t99,1,2,video_frame_read,medium(vision-read)
99,video_t99,2,3,video_frame_read,medium(vision-read)
99,video_t99,6,4,video_frame_read,medium(vision-read)
99,video_t99,8,5,video_frame_read,medium(vision-read)
99,video_t99,5,6,video_frame_read,medium(vision-read)
99,video_t99,4,7,video_frame_read,medium(vision-read)
99,video_t99,7,8,video_frame_read,medium(vision-read)
